Day,Day Of Year (Day),Start Time of Day (hr),Start Time of Year (hr),Fixture,Mains Temperature (deg F),Duration (min),Fraction Hot Water,Hot Water Flow Rate (gal/min),Hot Water Volume (gal),Setpoint_WaterHeater
1D5,308,15.56,7383.56,CWSH,63.508,3.5,0.22,0.33320271258725,1.1662094940553749,125
1D5,308,15.72,7383.72,CWSH,63.508,0.33299999999999996,0.22,0.2645949215822,0.08811010888687258,125
1D5,308,15.72,7383.72,FAUC,63.508,0.16699999999999998,0.5,0.1374838431675,0.0229598018089725,125
1D5,308,15.73,7383.73,CWSH,63.508,0.33299999999999996,0.22,0.2522996185347,0.08401577297205509,125
1D5,308,16.02,7384.02,CWSH,63.508,2.333,0.22,0.32484190651495,0.7578561678993784,125
1D5,308,16.06,7384.06,FAUC,63.508,0.833,0.5,0.03297376726375,0.02746714813070375,125
1D5,308,16.17,7384.17,FAUC,63.508,1.5,0.5,0.42474683255,0.6371202488250001,125
1D5,308,16.76,7384.76,FAUC,63.508,0.33299999999999996,0.5,0.3163246147675,0.10533609671757749,125
1D5,308,17.9,7385.9,FAUC,63.508,0.33299999999999996,0.5,0.2336107579025,0.0777923823815325,125
1D5,308,17.91,7385.91,FAUC,63.508,0.16699999999999998,0.5,0.4124515295025,0.06887940542691749,125
1D5,308,18.72,7386.72,FAUC,63.508,1.167,0.5,0.54602323079125,0.6372091103333888,125
1D5,308,19.94,7387.94,FAUC,63.508,0.16699999999999998,0.5,0.22019770003249997,0.03677301590542749,125
1D5,308,19.94,7387.94,FAUC,63.508,0.16699999999999998,0.5,0.1374838431675,0.0229598018089725,125
1D5,308,20.07,7388.07,FAUC,63.508,0.16699999999999998,0.5,0.30235267948625005,0.050492897474203755,125
1D5,308,20.81,7388.81,FAUC,63.508,0.33299999999999996,0.5,0.632649229535,0.21067219343515498,125
1D5,308,20.87,7388.87,FAUC,63.508,2.667,0.5,0.6013520945049999,1.6038060360448347,125
1D5,308,22.25,7390.25,FAUC,63.508,1.0,0.5,0.3163246147675,0.3163246147675,125
1D5,308,22.27,7390.27,FAUC,63.508,0.16699999999999998,0.5,0.1374838431675,0.0229598018089725,125
