Day,Day of Year (Day),Start Time of Day (hr),Start time (hr),Fixture,Mains Temperature (deg F),Duration (min),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),Setpoint_WaterHeater
2D1,8,1.03,169.03,FAUC,52.7795,0.167,0.5,0.36047593,0.06019948,125
2D1,8,2.09,170.09,FAUC,52.7795,0.167,0.5,0.144190372,0.024079792,125
2D1,8,2.1,170.1,FAUC,52.7795,0.167,0.5,0.144190372,0.024079792,125
2D1,8,2.13,170.13,FAUC,52.7795,0.167,0.5,0.40798051,0.068132745,125
2D1,8,4.16,172.16,SHWR,52.7795,8.5,0.723070319,1.094323566,9.301750308,125
2D1,8,6.88,174.88,FAUC,52.7795,0.167,0.5,0.528139154,0.088199239,125
2D1,8,6.91,174.91,FAUC,52.7795,0.667,0.5,0.372212356,0.248265641,125
2D1,8,7.01,175.01,FAUC,52.7795,1.333,0.5,0.33029655,0.440285301,125
2D1,8,7.19,175.19,FAUC,52.7795,2.167,0.5,0.378918885,0.821117223,125
2D1,8,7.58,175.58,FAUC,52.7795,1.667,0.5,0.213491171,0.355889782,125
2D1,8,7.64,175.64,FAUC,52.7795,4.167,0.5,0.180517404,0.752216022,125
2D1,8,7.87,175.87,FAUC,52.7795,0.167,0.5,0.288380744,0.048159584,125
2D1,8,7.98,175.98,SHWR,52.7795,5.167,0.723070319,1.125843964,5.817235761,125
2D1,8,8.45,176.45,FAUC,52.7795,2,0.5,0.352092769,0.704185538,125
2D1,8,8.75,176.75,SHWR,52.7795,4.833,0.723070319,1.205857282,5.827908244,125
2D1,8,8.78,176.78,FAUC,52.7795,1,0.5,0.40798051,0.40798051,125
2D1,8,9.28,177.28,FAUC,52.7795,0.5,0.5,0.336444202,0.168222101,125
2D1,8,9.32,177.32,FAUC,52.7795,0.5,0.5,0.456043968,0.228021984,125
2D1,8,9.62,177.62,FAUC,52.7795,0.5,0.5,0.456043968,0.228021984,125
2D1,8,9.65,177.65,FAUC,52.7795,0.167,0.5,0.288380744,0.048159584,125
2D1,8,9.7,177.7,FAUC,52.7795,0.333,0.5,0.228021984,0.075931321,125
2D1,8,9.79,177.79,FAUC,52.7795,0.167,0.5,0.624266068,0.104252433,125
2D1,8,9.94,177.94,FAUC,52.7795,2.167,0.5,0.676241668,1.465415694,125
2D1,8,10.01,178.01,FAUC,52.7795,1.667,0.5,0.826020814,1.376976697,125
2D1,8,10.04,178.04,FAUC,52.7795,0.5,0.5,0.584585772,0.292292886,125
2D1,8,10.09,178.09,FAUC,52.7795,0.167,0.5,0.144190372,0.024079792,125
2D1,8,10.09,178.09,FAUC,52.7795,0.167,0.5,0.456043968,0.076159343,125
2D1,8,10.11,178.11,FAUC,52.7795,0.167,0.5,0.192253829,0.03210639,125
2D1,8,10.2,178.2,FAUC,52.7795,0.167,0.5,0.383948782,0.064119447,125
2D1,8,10.21,178.21,FAUC,52.7795,0.333,0.5,0.396244085,0.13194928,125
2D1,8,10.34,178.34,FAUC,52.7795,0.167,0.5,0.144190372,0.024079792,125
2D1,8,10.36,178.36,FAUC,52.7795,0.167,0.5,0.216285558,0.036119688,125
2D1,8,10.38,178.38,FAUC,52.7795,0.333,0.5,0.468339271,0.155956977,125
2D1,8,10.64,178.64,FAUC,52.7795,0.167,0.5,0.120158643,0.020066493,125
2D1,8,10.66,178.66,FAUC,52.7795,0.167,0.5,0.192253829,0.03210639,125
2D1,8,10.66,178.66,FAUC,52.7795,2.5,0.5,0.807018982,2.017547455,125
2D1,8,10.71,178.71,FAUC,52.7795,0.5,0.5,0.416363671,0.208181836,125
2D1,8,10.86,178.86,FAUC,52.7795,0.167,0.5,0.144190372,0.024079792,125
2D1,8,11.88,179.88,FAUC,52.7795,0.333,0.5,0.60023434,0.199878035,125
2D1,8,13.56,181.56,FAUC,52.7795,0.5,0.5,0.432012239,0.216006119,125
2D1,8,13.77,181.77,FAUC,52.7795,0.167,0.5,0.312412473,0.052172883,125
2D1,8,14.13,182.13,FAUC,52.7795,0.833,0.5,1.488849424,1.24021157,125
2D1,8,14.85,182.85,FAUC,52.7795,1.333,0.5,1.197674292,1.596499832,125
2D1,8,15.08,183.08,SHWR,52.7795,4.833,0.723070319,1.205857282,5.827908244,125
2D1,8,15.29,183.29,FAUC,52.7795,0.167,0.5,0.144190372,0.024079792,125
2D1,8,15.68,183.68,FAUC,52.7795,0.333,0.5,0.192253829,0.064020525,125
2D1,8,16.98,184.98,FAUC,52.7795,0.333,0.5,0.30011717,0.099939018,125
2D1,8,17.04,185.04,FAUC,52.7795,0.5,0.5,0.744424712,0.372212356,125
2D1,8,17.06,185.06,FAUC,52.7795,0.5,0.5,0.480075696,0.240037848,125
2D1,8,17.53,185.53,FAUC,52.7795,0.167,0.5,0.528139154,0.088199239,125
2D1,8,17.56,185.56,FAUC,52.7795,0.167,0.5,0.456043968,0.076159343,125
2D1,8,17.95,185.95,FAUC,52.7795,2,0.5,1.034482088,2.068964176,125
2D1,8,18.07,186.07,FAUC,52.7795,1.667,0.5,0.703626661,1.172945643,125
2D1,8,18.1,186.1,BATH,52.7795,2.5,0.723070319,2.896643766,7.241609415,125
2D1,8,18.3,186.3,FAUC,52.7795,0.333,0.5,0.504107425,0.167867773,125
2D1,8,18.58,186.58,FAUC,52.7795,0.333,0.5,0.516402728,0.171962108,125
2D1,8,19.11,187.11,FAUC,52.7795,0.167,0.5,0.528139154,0.088199239,125
2D1,8,19.6,187.6,FAUC,52.7795,0.167,0.5,0.264349016,0.044146286,125
2D1,8,20.16,188.16,FAUC,52.7795,2.667,0.5,0.453249581,1.208816631,125
2D1,8,20.52,188.52,FAUC,52.7795,1.833,0.5,0.641591268,1.176036794,125
2D1,8,20.56,188.56,FAUC,52.7795,0.5,0.5,0.456043968,0.228021984,125
2D1,8,20.57,188.57,FAUC,52.7795,0.167,0.5,0.192253829,0.03210639,125
2D1,8,21.09,189.09,CWSH,52.7795,4.333,0.22,0.311562979,1.350002389,125
2D1,8,21.37,189.37,CWSH,52.7795,2.167,0.22,0.213938273,0.463604238,125
2D1,8,21.41,189.41,CWSH,52.7795,1.333,0.22,0.205823373,0.274362556,125
2D1,8,21.48,189.48,CWSH,52.7795,4.5,0.22,0.2272172,1.022477401,125
2D1,8,23.08,191.08,FAUC,52.7795,1.167,0.5,1.056837185,1.233328995,125
4D5,9,4.86,196.86,FAUC,52.68,1.333,0.5,0.676241668,0.901430143,125
4D5,9,5.03,197.03,FAUC,52.68,2,0.5,0.684065951,1.368131903,125
4D5,9,6.09,198.09,FAUC,52.68,5.667,0.5,0.350416137,1.985808248,125
4D5,9,6.21,198.21,FAUC,52.68,1,0.5,0.998155056,0.998155056,125
4D5,9,6.26,198.26,FAUC,52.68,4.5,0.5,0.551053127,2.479739074,125
4D5,9,6.34,198.34,FAUC,52.68,7.667,0.5,0.340356343,2.609512085,125
4D5,9,6.54,198.54,FAUC,52.68,2.5,0.5,0.33029655,0.825741375,125
4D5,9,6.63,198.63,FAUC,52.68,1.167,0.5,0.592968933,0.691994745,125
4D5,9,6.76,198.76,SHWR,52.68,6.167,0.723451327,1.493560315,9.210786463,125
4D5,9,6.77,198.77,CWSH,52.68,5.333,0.22,0.583289177,3.110681179,125
4D5,9,6.94,198.94,FAUC,52.68,0.5,0.5,0.729893899,0.36494695,125
4D5,9,7.02,199.02,CWSH,52.68,5.167,0.22,0.133526991,0.689933963,125
4D5,9,7.17,199.17,CWSH,52.68,0.5,0.22,0.063197858,0.031598929,125
4D5,9,7.19,199.19,CWSH,52.68,0.5,0.22,0.067624167,0.033812083,125
4D5,9,7.59,199.59,FAUC,52.68,0.167,0.5,0.321913389,0.053759536,125
4D5,9,7.73,199.73,FAUC,52.68,0.167,0.5,0.225227597,0.037613009,125
4D5,9,7.78,199.78,FAUC,52.68,0.167,0.5,0.450455193,0.075226017,125
4D5,9,7.87,199.87,CWSH,52.68,9.167,0.22,0.130822024,1.199245498,125
4D5,9,8.39,200.39,CWSH,52.68,8.833,0.22,0.122707124,1.08387203,125
4D5,9,8.54,200.54,CWSH,52.68,6.167,0.22,0.005409933,0.033363059,125
4D5,9,8.64,200.64,CWSH,52.68,6,0.22,0.006147652,0.036885909,125
4D5,9,9.73,201.73,CWSH,52.68,9.333,0.22,0.164265249,1.533087566,125
4D5,9,10.22,202.22,CWSH,52.68,9.167,0.22,0.162543906,1.490039989,125
4D5,9,10.47,202.47,CWSH,52.68,0.333,0.22,0.120985782,0.040288265,125
4D5,9,10.48,202.48,CWSH,52.68,0.333,0.22,0.139428737,0.046429769,125
4D5,9,10.8,202.8,FAUC,52.68,0.167,0.5,0.837198362,0.139812126,125
4D5,9,12.3,204.3,FAUC,52.68,0.333,0.5,1.110489416,0.369792976,125
4D5,9,13.24,205.24,SHWR,52.68,6.833,0.723451327,1.187893938,8.116879276,125
4D5,9,21.73,213.73,FAUC,52.68,0.333,0.5,0.563348431,0.187595027,125
4D5,9,22.11,214.11,FAUC,52.68,0.333,0.5,0.225227597,0.07500079,125
4D5,9,22.34,214.34,FAUC,52.68,0.167,0.5,0.225227597,0.037613009,125
2.00E+02,10,4.69,220.69,BATH,52.535,1.333,0.724004692,2.282112455,3.042055903,125
2.00E+02,10,4.72,220.72,BATH,52.535,2,0.724004692,2.402692156,4.805384312,125
2.00E+02,10,5.07,221.07,FAUC,52.535,1,0.5,0.296205028,0.296205028,125
2.00E+02,10,5.14,221.14,FAUC,52.535,1.667,0.5,0.026267238,0.043787486,125
2.00E+02,10,5.32,221.32,CWSH,52.535,3,0.22,0.293120025,0.879360074,125
2.00E+02,10,5.69,221.69,CWSH,52.535,2.333,0.22,0.392711979,0.916197048,125
2.00E+02,10,5.75,221.75,CWSH,52.535,0.5,0.22,0.309841637,0.154920818,125
2.00E+02,10,5.85,221.85,CWSH,52.535,0.5,0.22,0.247135591,0.123567796,125
2.00E+02,10,5.87,221.87,CWSH,52.535,2.333,0.22,0.40451547,0.943734592,125
2.00E+02,10,5.97,221.97,CWSH,52.535,0.333,0.22,0.276644319,0.092122558,125
2.00E+02,10,6.62,222.62,FAUC,52.535,0.333,0.5,0.432012239,0.143860076,125
2.00E+02,10,6.63,222.63,FAUC,52.535,0.667,0.5,0.444307542,0.29635313,125
2.00E+02,10,6.65,222.65,FAUC,52.535,0.333,0.5,0.444307542,0.147954411,125
2.00E+02,10,6.67,222.67,FAUC,52.535,0.167,0.5,0.792488169,0.132345524,125
2.00E+02,10,6.75,222.75,FAUC,52.535,0.167,0.5,0.720392983,0.120305628,125
2.00E+02,10,6.79,222.79,FAUC,52.535,0.333,0.5,0.40798051,0.13585751,125
2.00E+02,10,6.81,222.81,DWSH,52.535,1,1,1.007097095,1.007097095,125
2.00E+02,10,6.82,222.82,FAUC,52.535,0.333,0.5,0.228021984,0.075931321,125
2.00E+02,10,6.9,222.9,FAUC,52.535,0.5,0.5,0.496283141,0.248141571,125
2.00E+02,10,6.91,222.91,DWSH,52.535,0.833,1,1.149051958,0.957160281,125
2.00E+02,10,6.92,222.92,FAUC,52.535,0.333,0.5,0.40798051,0.13585751,125
2.00E+02,10,6.95,222.95,FAUC,52.535,0.167,0.5,0.264349016,0.044146286,125
2.00E+02,10,6.98,222.98,DWSH,52.535,0.833,1,1.140109919,0.949711562,125
2.00E+02,10,7.04,223.04,FAUC,52.535,0.167,0.5,0.192253829,0.03210639,125
2.00E+02,10,7.08,223.08,FAUC,52.535,0.167,0.5,0.144190372,0.024079792,125
2.00E+02,10,7.2,223.2,FAUC,52.535,0.167,0.5,0.288380744,0.048159584,125
2.00E+02,10,7.28,223.28,FAUC,52.535,0.5,0.5,0.32806104,0.16403052,125
2.00E+02,10,7.32,223.32,FAUC,52.535,0.5,0.5,0.248141571,0.124070785,125
2.00E+02,10,7.39,223.39,FAUC,52.535,0.167,0.5,0.216285558,0.036119688,125
2.00E+02,10,7.65,223.65,DWSH,52.535,0.833,1,1.07304463,0.893846176,125
2.00E+02,10,7.71,223.71,DWSH,52.535,0.833,1,1.07304463,0.893846176,125
2.00E+02,10,7.78,223.78,DWSH,52.535,0.833,1,1.064102591,0.886397458,125
2.00E+02,10,7.99,223.99,FAUC,52.535,0.667,0.5,0.474486922,0.316482777,125
2.00E+02,10,8.01,224.01,FAUC,52.535,0.333,0.5,0.552170882,0.183872904,125
2.00E+02,10,8.03,224.03,FAUC,52.535,0.167,0.5,0.312412473,0.052172883,125
2.00E+02,10,8.05,224.05,FAUC,52.535,0.5,0.5,0.32806104,0.16403052,125
2.00E+02,10,8.17,224.17,FAUC,52.535,0.333,0.5,0.30011717,0.099939018,125
2.00E+02,10,8.45,224.45,FAUC,52.535,0.167,0.5,0.40798051,0.068132745,125
2.00E+02,10,8.62,224.62,FAUC,52.535,0.333,0.5,0.396244085,0.13194928,125
2.00E+02,10,8.71,224.71,FAUC,52.535,0.833,0.5,0.633766984,0.527927898,125
2.00E+02,10,8.94,224.94,FAUC,52.535,0.333,0.5,0.552170882,0.183872904,125
2.00E+02,10,8.96,224.96,FAUC,52.535,0.333,0.5,0.203990255,0.067928755,125
2.00E+02,10,9,225,FAUC,52.535,0.333,0.5,0.40798051,0.13585751,125
2.00E+02,10,9.11,225.11,FAUC,52.535,0.167,0.5,0.312412473,0.052172883,125
2.00E+02,10,9.36,225.36,FAUC,52.535,0.167,0.5,0.264349016,0.044146286,125
2.00E+02,10,9.46,225.46,FAUC,52.535,0.167,0.5,0.216285558,0.036119688,125
2.00E+02,10,9.58,225.58,FAUC,52.535,0.167,0.5,0.120158643,0.020066493,125
2.00E+02,10,10.15,226.15,FAUC,52.535,0.5,0.5,0.4403954,0.2201977,125
2.00E+02,10,10.77,226.77,FAUC,52.535,1.333,0.5,0.035768154,0.04767895,125
2.00E+02,10,11.23,227.23,FAUC,52.535,0.333,0.5,0.744424712,0.247893429,125
2.00E+02,10,11.3,227.3,FAUC,52.535,0.167,0.5,0.240317287,0.040132987,125
2.00E+02,10,11.32,227.32,FAUC,52.535,0.167,0.5,0.168222101,0.028093091,125
2.00E+02,10,11.49,227.49,FAUC,52.535,0.167,0.5,0.36047593,0.06019948,125
2.00E+02,10,11.52,227.52,FAUC,52.535,0.333,0.5,0.312412473,0.104033353,125
2.00E+02,10,13.59,229.59,FAUC,52.535,0.167,0.5,0.168222101,0.028093091,125
2.00E+02,10,14.03,230.03,FAUC,52.535,1.833,0.5,0.0173252,0.031757091,125
2.00E+02,10,14.19,230.19,FAUC,52.535,0.167,0.5,0.552170882,0.092212537,125
2.00E+02,10,14.5,230.5,FAUC,52.535,1.667,0.5,0.542669966,0.904630834,125
2.00E+02,10,14.7,230.7,FAUC,52.535,0.833,0.5,0.422511323,0.351951932,125
2.00E+02,10,14.75,230.75,FAUC,52.535,0.667,0.5,0.546582108,0.364570266,125
2.00E+02,10,14.77,230.77,FAUC,52.535,0.5,0.5,0.576202611,0.288101305,125
2.00E+02,10,14.79,230.79,FAUC,52.535,0.5,0.5,0.504107425,0.252053712,125
2.00E+02,10,14.83,230.83,FAUC,52.535,0.5,0.5,0.424187955,0.212093978,125
2.00E+02,10,14.88,230.88,FAUC,52.535,0.167,0.5,0.552170882,0.092212537,125
2.00E+02,10,14.88,230.88,FAUC,52.535,1.333,0.5,0.021237342,0.028309376,125
2.00E+02,10,15.08,231.08,FAUC,52.535,1.167,0.5,0.789134905,0.920920434,125
2.00E+02,10,15.99,231.99,FAUC,52.535,0.5,0.5,0.416363671,0.208181836,125
2.00E+02,10,16.22,232.22,FAUC,52.535,0.167,0.5,0.120158643,0.020066493,125
2.00E+02,10,16.22,232.22,FAUC,52.535,0.167,0.5,0.456043968,0.076159343,125
2.00E+02,10,16.25,232.25,FAUC,52.535,1,0.5,0.516402728,0.516402728,125
2.00E+02,10,16.37,232.37,FAUC,52.535,0.167,0.5,0.383948782,0.064119447,125
2.00E+02,10,16.44,232.44,FAUC,52.535,0.333,0.5,0.288380744,0.096030788,125
2.00E+02,10,16.65,232.65,FAUC,52.535,0.167,0.5,0.192253829,0.03210639,125
2.00E+02,10,17.8,233.8,FAUC,52.535,0.5,0.5,0.472251413,0.236125706,125
2.00E+02,10,17.82,233.82,FAUC,52.535,0.5,0.5,0.52031487,0.260157435,125
2.00E+02,10,18,234,FAUC,52.535,0.667,0.5,0.528139154,0.352268815,125
2.00E+02,10,18.01,234.01,FAUC,52.535,2.5,0.5,0.019001832,0.04750458,125
2.00E+02,10,18.05,234.05,FAUC,52.535,0.167,0.5,0.336444202,0.056186182,125
2.00E+02,10,18.39,234.39,FAUC,52.535,0.167,0.5,0.120158643,0.020066493,125
2.00E+02,10,19.19,235.19,FAUC,52.535,0.167,0.5,0.168222101,0.028093091,125
2.00E+02,10,19.19,235.19,FAUC,52.535,0.333,0.5,0.192253829,0.064020525,125
2.00E+02,10,19.23,235.23,FAUC,52.535,0.333,0.5,0.348180627,0.115944149,125
2.00E+02,10,19.47,235.47,FAUC,52.535,0.167,0.5,0.096126915,0.016053195,125
2.00E+02,10,20.01,236.01,FAUC,52.535,0.333,0.5,0.612529643,0.203972371,125
2.00E+02,10,20.06,236.06,FAUC,52.535,0.5,0.5,0.528139154,0.264069577,125
2.00E+02,10,20.17,236.17,FAUC,52.535,0.667,0.5,0.540434457,0.360469783,125
2.00E+02,10,20.25,236.25,FAUC,52.535,0.167,0.5,0.336444202,0.056186182,125
2.00E+02,10,20.27,236.27,FAUC,52.535,0.167,0.5,0.216285558,0.036119688,125
2.00E+02,10,20.31,236.31,FAUC,52.535,0.167,0.5,0.168222101,0.028093091,125
2.00E+02,10,20.31,236.31,FAUC,52.535,0.333,0.5,0.072095186,0.024007697,125
2.00E+02,10,20.32,236.32,FAUC,52.535,0.667,0.5,0.504107425,0.336239652,125
2.00E+02,10,20.62,236.62,FAUC,52.535,0.333,0.5,0.420275813,0.139951846,125
2.00E+02,10,20.77,236.77,FAUC,52.535,0.667,0.5,0.30011717,0.200178152,125
2.00E+02,10,21,237,FAUC,52.535,0.167,0.5,0.36047593,0.06019948,125
2.00E+02,10,22.49,238.49,FAUC,52.535,1.333,0.5,0.243111674,0.324067861,125
1.00E+01,11,6.67,246.67,FAUC,52.46,0.667,0.5,0.52255038,0.348541103,125
1.00E+01,11,6.73,246.73,SHWR,52.46,7.5,0.724290047,0.745621976,5.59216482,125
1.00E+01,11,7.02,247.02,FAUC,52.46,0.333,0.5,0.316324615,0.105336097,125
1.00E+01,11,7.28,247.28,FAUC,52.46,0.5,0.5,0.568378327,0.284189164,125
1.00E+01,11,7.36,247.36,FAUC,52.46,0.167,0.5,0.52255038,0.087265913,125
1.00E+01,11,7.39,247.39,FAUC,52.46,0.167,0.5,0.357681543,0.059732818,125
1.00E+01,11,7.43,247.43,FAUC,52.46,0.167,0.5,0.247582693,0.04134631,125
1.00E+01,11,7.58,247.58,FAUC,52.46,0.333,0.5,0.41245153,0.137346359,125
1.00E+01,11,7.98,247.98,FAUC,52.46,0.167,0.5,0.274967686,0.045919604,125
1.00E+01,11,8.01,248.01,FAUC,52.46,0.167,0.5,0.2201977,0.036773016,125
1.00E+01,11,8.01,248.01,FAUC,52.46,0.667,0.5,0.584585772,0.38991871,125
1.00E+01,11,8.25,248.25,FAUC,52.46,0.167,0.5,0.247582693,0.04134631,125
1.00E+01,11,8.52,248.52,FAUC,52.46,0.333,0.5,0.247582693,0.082445037,125
1.00E+01,11,10.38,250.38,FAUC,52.46,0.333,0.5,0.508578444,0.169356622,125
1.00E+01,11,10.75,250.75,FAUC,52.46,4,0.5,1.011568114,4.046272457,125
1.00E+01,11,10.82,250.82,FAUC,52.46,2.167,0.5,0.757278892,1.641023359,125
1.00E+01,11,10.86,250.86,FAUC,52.46,3.833,0.5,0.625383823,2.397096194,125
1.00E+01,11,10.88,250.88,FAUC,52.46,0.5,0.5,0.48566447,0.242832235,125
1.00E+01,11,10.92,250.92,FAUC,52.46,0.167,0.5,0.467221516,0.078025993,125
1.00E+01,11,10.93,250.93,FAUC,52.46,0.333,0.5,0.426423465,0.141999014,125
1.00E+01,11,10.94,250.94,FAUC,52.46,0.333,0.5,0.563907308,0.187781134,125
1.00E+01,11,11.06,251.06,FAUC,52.46,0.167,0.5,0.247582693,0.04134631,125
1.00E+01,11,11.11,251.11,FAUC,52.46,0.333,0.5,0.385066536,0.128227157,125
1.00E+01,11,11.12,251.12,FAUC,52.46,0.667,0.5,0.41245153,0.27510517,125
1.00E+01,11,11.14,251.14,FAUC,52.46,0.167,0.5,0.439836523,0.073452699,125
1.00E+01,11,11.17,251.17,FAUC,52.46,0.333,0.5,0.288939622,0.096216894,125
1.00E+01,11,11.18,251.18,FAUC,52.46,0.167,0.5,0.2201977,0.036773016,125
1.00E+01,11,11.21,251.21,FAUC,52.46,0.5,0.5,0.339238589,0.169619294,125
1.00E+01,11,11.74,251.74,CWSH,52.46,3.5,0.22,0.365908219,1.280678765,125
1.00E+01,11,11.81,251.81,CWSH,52.46,0.5,0.22,0.27467707,0.137338535,125
1.00E+01,11,11.93,251.93,FAUC,52.46,0.5,0.5,0.52255038,0.26127519,125
1.00E+01,11,11.98,251.98,FAUC,52.46,0.333,0.5,0.302352679,0.100683442,125
1.00E+01,11,11.99,251.99,FAUC,52.46,0.167,0.5,0.2201977,0.036773016,125
1.00E+01,11,12,252,FAUC,52.46,0.333,0.5,0.164868836,0.054901322,125
1.00E+01,11,12.02,252.02,FAUC,52.46,0.167,0.5,0.439836523,0.073452699,125
1.00E+01,11,12.04,252.04,FAUC,52.46,0.167,0.5,0.164868836,0.027533096,125
1.00E+01,11,12.05,252.05,FAUC,52.46,0.167,0.5,0.164868836,0.027533096,125
1.00E+01,11,12.07,252.07,FAUC,52.46,0.167,0.5,0.247582693,0.04134631,125
1.00E+01,11,12.09,252.09,CWSH,52.46,5.667,0.22,0.298775864,1.693162822,125
1.00E+01,11,12.2,252.2,FAUC,52.46,0.333,0.5,0.63264923,0.210672193,125
1.00E+01,11,12.21,252.21,FAUC,52.46,0.167,0.5,0.824903059,0.137758811,125
1.00E+01,11,12.22,252.22,FAUC,52.46,0.167,0.5,0.329737673,0.055066191,125
1.00E+01,11,12.44,252.44,FAUC,52.46,0.333,0.5,0.302352679,0.100683442,125
1.00E+01,11,12.99,252.99,FAUC,52.46,0.333,0.5,0.453808458,0.151118216,125
1.00E+01,11,15.86,255.86,FAUC,52.46,0.167,0.5,0.2201977,0.036773016,125
1.00E+01,11,17.46,257.46,CWSH,52.46,3.333,0.22,0.386318422,1.2875993,125
1.00E+01,11,17.55,257.55,CWSH,52.46,0.667,0.22,0.235578006,0.15713053,125
1.00E+01,11,17.79,257.79,CWSH,52.46,1.167,0.22,0.26533264,0.309643191,125
1.00E+01,11,17.83,257.83,CWSH,52.46,4.333,0.22,0.313038416,1.356395455,125
1.00E+01,11,18.76,258.76,FAUC,52.46,0.333,0.5,0.467221516,0.155584765,125
1.00E+01,11,18.92,258.92,FAUC,52.46,0.667,0.5,0.268261157,0.178930192,125
1.00E+01,11,18.98,258.98,FAUC,52.46,0.167,0.5,0.164868836,0.027533096,125
1.00E+01,11,19.04,259.04,FAUC,52.46,0.333,0.5,0.329737673,0.109802645,125
1.00E+01,11,19.16,259.16,FAUC,52.46,0.167,0.5,0.495165386,0.08269262,125
1.00E+01,11,19.61,259.61,FAUC,52.46,0.167,0.5,0.329737673,0.055066191,125
1.00E+01,11,19.66,259.66,FAUC,52.46,0.167,0.5,0.274967686,0.045919604,125
1.00E+01,11,19.67,259.67,FAUC,52.46,0.167,0.5,0.357681543,0.059732818,125
1.00E+01,11,19.72,259.72,FAUC,52.46,0.167,0.5,0.164868836,0.027533096,125
1.00E+01,11,20.88,260.88,FAUC,52.46,0.167,0.5,0.164868836,0.027533096,125
1.00E+01,11,20.92,260.92,FAUC,52.46,0.333,0.5,0.385066536,0.128227157,125
1.00E+01,11,21.14,261.14,FAUC,52.46,1,0.5,0.105627831,0.105627831,125
1.00E+01,11,21.15,261.15,FAUC,52.46,0.167,0.5,0.137483843,0.022959802,125
1.00E+01,11,21.16,261.16,FAUC,52.46,0.167,0.5,0.164868836,0.027533096,125
4D2,12,5.63,269.63,SHWR,52.4055,8.167,0.724497035,0.875404669,7.149429932,125
4D2,12,5.84,269.84,FAUC,52.4055,0.333,0.5,0.404627246,0.134740873,125
4D2,12,7.05,271.05,FAUC,52.4055,0.333,0.5,0.531492418,0.176986975,125
4D2,12,7.33,271.33,FAUC,52.4055,0.667,0.5,0.335326447,0.22366274,125
4D2,12,7.54,271.54,CWSH,52.4055,4,0.22,0.358531037,1.434124147,125
4D2,12,7.96,271.96,CWSH,52.4055,4,0.22,0.350662043,1.402648172,125
4D2,12,8.12,272.12,CWSH,52.4055,0.333,0.22,0.33025184,0.109973863,125
4D2,12,8.13,272.13,CWSH,52.4055,0.333,0.22,0.489844873,0.163118343,125
4D2,12,9.43,273.43,FAUC,52.4055,0.167,0.5,0.152014656,0.025386448,125
4D2,12,9.84,273.84,FAUC,52.4055,0.833,0.5,0.162074449,0.135008016,125
4D2,12,10.62,274.62,FAUC,52.4055,0.167,0.5,0.152014656,0.025386448,125
4D2,12,10.63,274.63,FAUC,52.4055,0.5,0.5,0.657798713,0.328899357,125
4D2,12,10.64,274.64,FAUC,52.4055,0.333,0.5,0.240317287,0.080025657,125
4D2,12,10.92,274.92,FAUC,52.4055,0.333,0.5,0.404627246,0.134740873,125
4D2,12,10.93,274.93,FAUC,52.4055,0.5,0.5,0.379477762,0.189738881,125
4D2,12,10.96,274.96,FAUC,52.4055,0.333,0.5,0.657798713,0.219046971,125
4D2,12,11.08,275.08,FAUC,52.4055,0.5,0.5,0.26993779,0.134968895,125
4D2,12,11.1,275.1,FAUC,52.4055,0.333,0.5,0.329178795,0.109616539,125
4D2,12,11.61,275.61,FAUC,52.4055,0.167,0.5,0.227463106,0.037986339,125
4D2,12,11.62,275.62,FAUC,52.4055,0.167,0.5,0.329178795,0.054972859,125
4D2,12,11.64,275.64,FAUC,52.4055,0.167,0.5,0.379477762,0.063372786,125
4D2,12,11.66,275.66,FAUC,52.4055,0.333,0.5,0.240317287,0.080025657,125
4D2,12,11.97,275.97,FAUC,52.4055,0.333,0.5,0.164309959,0.054715216,125
4D2,12,11.98,275.98,FAUC,52.4055,0.167,0.5,0.329178795,0.054972859,125
4D2,12,11.99,275.99,FAUC,52.4055,0.333,0.5,0.164309959,0.054715216,125
4D2,12,12.18,276.18,FAUC,52.4055,0.167,0.5,0.177164139,0.029586411,125
4D2,12,12.36,276.36,FAUC,52.4055,0.333,0.5,0.240317287,0.080025657,125
4D2,12,12.37,276.37,FAUC,52.4055,0.167,0.5,0.480634574,0.080265974,125
4D2,12,12.97,276.97,FAUC,52.4055,0.167,0.5,0.379477762,0.063372786,125
4D2,12,12.98,276.98,FAUC,52.4055,0.333,0.5,0.164309959,0.054715216,125
4D2,12,13.18,277.18,FAUC,52.4055,0.167,0.5,0.329178795,0.054972859,125
4D2,12,15.09,279.09,FAUC,52.4055,0.167,0.5,0.329178795,0.054972859,125
4D2,12,15.1,279.1,FAUC,52.4055,0.167,0.5,0.329178795,0.054972859,125
4D2,12,15.1,279.1,FAUC,52.4055,0.167,0.5,0.480634574,0.080265974,125
4D2,12,15.83,279.83,FAUC,52.4055,0.667,0.5,0.588497914,0.392528109,125
4D2,12,15.97,279.97,FAUC,52.4055,0.667,0.5,0.575643734,0.38395437,125
4D2,12,16.07,280.07,FAUC,52.4055,1.5,0.5,0.461073864,0.691610796,125
4D2,12,16.13,280.13,FAUC,52.4055,0.667,0.5,0.284468602,0.189740558,125
4D2,12,17.26,281.26,FAUC,52.4055,0.833,0.5,0.743865834,0.61964024,125
4D2,12,17.29,281.29,FAUC,52.4055,0.333,0.5,0.404627246,0.134740873,125
