Time (min),Hot Water Draw Volume (gal),Ambient Temperature (deg F),Inlet Water Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Timestep (min),Elec Energy Demand (Watts),Electric Usage (W-hrs),Gas Usage (Btu),NOx Production (ng),Energy Added Heat Pump (Btu/min)
7855.0,0.0,68.0,40.0,113.37053640088975,-61.25859906129306,-0.0,0.0,0.0,0.0,1.7506736589977756,-61.25859906129306,5.0,5,0.4166666666666667,0.0,0.0,0.0
7860.0,0.0,68.0,40.0,113.25700261195496,-61.10530748909712,-0.0,0.0,0.0,0.0,1.7509574934701126,-61.10530748909712,5.0,5,0.4166666666666667,0.0,0.0,0.0
7865.0,0.0,68.0,40.0,113.1437529263668,-60.9523995088616,-0.0,0.0,0.0,0.0,1.7512406176840831,-60.9523995088616,5.0,5,0.4166666666666667,0.0,0.0,0.0
7870.0,0.0,68.0,40.0,113.03078663319408,-60.799874160698145,-0.0,0.0,0.0,0.0,1.7515230334170149,-60.799874160698145,5.0,5,0.4166666666666667,0.0,0.0,0.0
7875.0,0.0,68.0,40.0,112.91810302328463,-60.647730487120455,-0.0,0.0,0.0,0.0,1.7518047424417884,-60.647730487120455,5.0,5,0.4166666666666667,0.0,0.0,0.0
7880.0,0.0,68.0,40.0,112.80570138926082,-60.49596753303812,-0.0,0.0,0.0,0.0,1.752085746526848,-60.49596753303812,5.0,5,0.4166666666666667,0.0,0.0,0.0
7885.0,0.0,68.0,40.0,112.69358102551516,-60.3445843457508,-0.0,0.0,0.0,0.0,1.7523660474362122,-60.3445843457508,5.0,5,0.4166666666666667,0.0,0.0,0.0
7890.0,0.0,68.0,40.0,112.58174122820583,-60.19357997494213,-0.0,0.0,0.0,0.0,1.7526456469294853,-60.19357997494213,5.0,5,0.4166666666666667,0.0,0.0,0.0
7895.0,0.0,68.0,40.0,112.4701812952523,-60.04295347267378,-0.0,0.0,0.0,0.0,1.7529245467618693,-60.04295347267378,5.0,5,0.4166666666666667,0.0,0.0,0.0
7900.0,0.0,68.0,40.0,112.35890052633091,-59.89270389337954,-0.0,0.0,0.0,0.0,1.7532027486841728,-59.89270389337954,5.0,5,0.4166666666666667,0.0,0.0,0.0
7905.0,0.0,68.0,40.0,112.24789822287045,-59.74283029385932,-0.0,0.0,0.0,0.0,1.7534802544428238,-59.74283029385932,5.0,5,0.4166666666666667,0.0,0.0,0.0
7910.0,0.0,68.0,40.0,112.13717368804778,-59.593331733273274,-0.0,0.0,0.0,0.0,1.7537570657798804,-59.593331733273274,5.0,5,0.4166666666666667,0.0,0.0,0.0
7915.0,0.0,68.0,40.0,112.0267262267835,-59.44420727313588,-0.0,0.0,0.0,0.0,1.7540331844330412,-59.44420727313588,5.0,5,0.4166666666666667,0.0,0.0,0.0
7920.0,0.0,68.0,40.0,111.91655514573752,-59.29545597731006,-0.0,0.0,0.0,0.0,1.7543086121356561,-59.29545597731006,5.0,5,0.4166666666666667,0.0,0.0,0.0
7925.0,0.0,68.0,40.0,111.80665975330479,-59.14707691200132,-0.0,0.0,0.0,0.0,1.754583350616738,-59.14707691200132,5.0,5,0.4166666666666667,0.0,0.0,0.0
7930.0,0.0,68.0,40.0,111.69703935961086,-58.99906914575181,-0.0,0.0,0.0,0.0,1.7548574016009728,-58.99906914575181,5.0,5,0.4166666666666667,0.0,0.0,0.0
7935.0,0.0,68.0,40.0,111.58769327650764,-58.851431749434596,-0.0,0.0,0.0,0.0,1.755130766808731,-58.851431749434596,5.0,5,0.4166666666666667,0.0,0.0,0.0
7940.0,0.0,68.0,40.0,111.47862081756901,-58.7041637962477,-0.0,0.0,0.0,0.0,1.7554034479560774,-58.7041637962477,5.0,5,0.4166666666666667,0.0,0.0,0.0
7945.0,0.0,68.0,40.0,111.36982129808656,-58.55726436170838,-0.0,0.0,0.0,0.0,1.7556754467547835,-58.55726436170838,5.0,5,0.4166666666666667,0.0,0.0,0.0
7950.0,0.0,68.0,40.0,111.26129403506526,-58.41073252364725,-0.0,0.0,0.0,0.0,1.7559467649123368,-58.41073252364725,5.0,5,0.4166666666666667,0.0,0.0,0.0
7955.0,0.0,68.0,40.0,111.1530383472192,-58.2645673622026,-0.0,0.0,0.0,0.0,1.756217404131952,-58.2645673622026,5.0,5,0.4166666666666667,0.0,0.0,0.0
7960.0,0.0,68.0,40.0,111.04505355496727,-58.118767959814484,-0.0,0.0,0.0,0.0,1.756487366112582,-58.118767959814484,5.0,5,0.4166666666666667,0.0,0.0,0.0
7965.0,0.0,68.0,40.0,110.93733898042896,-57.97333340121909,-0.0,0.0,0.0,0.0,1.7567566525489275,-57.97333340121909,5.0,5,0.4166666666666667,0.0,0.0,0.0
7970.0,0.0,68.0,40.0,110.82989394742005,-57.828262773442866,-0.0,0.0,0.0,0.0,1.75702526513145,-57.828262773442866,5.0,5,0.4166666666666667,0.0,0.0,0.0
7975.0,0.0,68.0,40.0,110.72271778144837,-57.68355516579694,-0.0,0.0,0.0,0.0,1.757293205546379,-57.68355516579694,5.0,5,0.4166666666666667,0.0,0.0,0.0
7980.0,0.0,68.0,40.0,110.61580980970959,-57.53920966987122,-0.0,0.0,0.0,0.0,1.7575604754757261,-57.53920966987122,5.0,5,0.4166666666666667,0.0,0.0,0.0
7985.0,0.0,68.0,40.0,110.50916936108298,-57.395225379528874,-0.0,0.0,0.0,0.0,1.7578270765972925,-57.395225379528874,5.0,5,0.4166666666666667,0.0,0.0,0.0
7990.0,0.0,68.0,40.0,110.4027957661272,-57.251601390900504,-0.0,0.0,0.0,0.0,1.7580930105846821,-57.251601390900504,5.0,5,0.4166666666666667,0.0,0.0,0.0
7995.0,0.0,68.0,40.0,110.2966883570761,-57.10833680237855,-0.0,0.0,0.0,0.0,1.7583582791073098,-57.10833680237855,5.0,5,0.4166666666666667,0.0,0.0,0.0
8000.0,0.0,68.0,40.0,110.19084646783455,-56.96543071461163,-0.0,0.0,0.0,0.0,1.7586228838304137,-56.96543071461163,5.0,5,0.4166666666666667,0.0,0.0,0.0
8005.0,0.0,68.0,40.0,110.08526943397419,-56.8228822304988,-0.0,0.0,0.0,0.0,1.7588868264150646,-56.8228822304988,5.0,5,0.4166666666666667,0.0,0.0,0.0
8010.0,0.0,68.0,40.0,109.97995659272934,-56.68069045518408,-0.0,0.0,0.0,0.0,1.7591501085181767,-56.68069045518408,5.0,5,0.4166666666666667,0.0,0.0,0.0
8015.0,0.0,68.0,40.0,109.87490728299278,-56.53885449605067,-0.0,0.0,0.0,0.0,1.7594127317925181,-56.53885449605067,5.0,5,0.4166666666666667,0.0,0.0,0.0
8020.0,0.0,68.0,40.0,109.77012084531165,-56.397373462715485,-0.0,0.0,0.0,0.0,1.7596746978867208,-56.397373462715485,5.0,5,0.4166666666666667,0.0,0.0,0.0
8025.0,0.0,68.0,40.0,109.66559662188327,-56.25624646702348,-0.0,0.0,0.0,0.0,1.7599360084452917,-56.25624646702348,5.0,5,0.4166666666666667,0.0,0.0,0.0
8030.0,0.0,68.0,40.0,109.56133395655101,-56.1154726230421,-0.0,0.0,0.0,0.0,1.7601966651086225,-56.1154726230421,5.0,5,0.4166666666666667,0.0,0.0,0.0
8035.0,0.0,68.0,40.0,109.4573321948002,-55.9750510470557,-0.0,0.0,0.0,0.0,1.7604566695129995,-55.9750510470557,5.0,5,0.4166666666666667,0.0,0.0,0.0
8040.0,0.0,68.0,40.0,109.35359068375402,-55.834980857560076,-0.0,0.0,0.0,0.0,1.760716023290615,-55.834980857560076,5.0,5,0.4166666666666667,0.0,0.0,0.0
8045.0,0.0,68.0,40.0,109.25010877216937,-55.69526117525683,-0.0,0.0,0.0,0.0,1.7609747280695767,-55.69526117525683,5.0,5,0.4166666666666667,0.0,0.0,0.0
8050.0,0.0,68.0,40.0,109.14688581043279,-55.55589112304788,-0.0,0.0,0.0,0.0,1.761232785473918,-55.55589112304788,5.0,5,0.4166666666666667,0.0,0.0,0.0
8055.0,0.0,68.0,40.0,109.04392115055643,-55.41686982603001,-0.0,0.0,0.0,0.0,1.761490197123609,-55.41686982603001,5.0,5,0.4166666666666667,0.0,0.0,0.0
8060.0,0.0,68.0,40.0,108.9412141461739,-55.278196411489276,-0.0,0.0,0.0,0.0,1.7617469646345651,-55.278196411489276,5.0,5,0.4166666666666667,0.0,0.0,0.0
8065.0,0.0,68.0,40.0,108.8387641525363,-55.139870008895656,-0.0,0.0,0.0,0.0,1.7620030896186591,-55.139870008895656,5.0,5,0.4166666666666667,0.0,0.0,0.0
8070.0,0.0,68.0,40.0,108.73657052650809,-55.00188974989746,-0.0,0.0,0.0,0.0,1.7622585736837297,-55.00188974989746,5.0,5,0.4166666666666667,0.0,0.0,0.0
8075.0,0.0,68.0,40.0,108.6346326265631,-54.864254768315945,-0.0,0.0,0.0,0.0,1.7625134184335922,-54.864254768315945,5.0,5,0.4166666666666667,0.0,0.0,0.0
8080.0,-1.420778154400068,68.0,40.0,108.53294981278053,-54.726964200139875,808.2659216797356,0.0,0.0,0.0,1.7627676254680487,753.5389574795958,5.0,5,0.4166666666666667,0.0,0.0,0.0
8085.0,3.142296068731068,68.0,40.0,109.92952326146539,-56.612596148519394,-1824.0479125156144,0.0,0.0,0.0,1.7592761918463364,-1880.6605086641337,5.0,5,0.4166666666666667,0.0,0.0,0.0
8090.0,0.203624190305,68.0,40.0,106.44399606168341,-51.906491037439224,-112.30877402192408,0.0,0.0,0.0,1.7679900098457915,-164.2152650593633,5.0,5,0.4166666666666667,0.0,0.0,0.0
8095.0,0.0,68.0,40.0,106.13964725957537,-51.4955639750306,-0.0,0.0,0.0,0.0,1.7687508818510616,-51.4955639750306,5.0,5,0.4166666666666667,0.0,0.0,0.0
8100.0,0.0,68.0,40.0,106.04420781791315,-51.36670311167733,-0.0,0.0,0.0,0.0,1.768989480455217,-51.36670311167733,5.0,5,0.4166666666666667,0.0,0.0,0.0
8105.0,0.0,68.0,40.0,105.94900720087777,-51.23816470565479,-0.0,0.0,0.0,0.0,1.7692274819978056,-51.23816470565479,5.0,5,0.4166666666666667,0.0,0.0,0.0
8110.0,0.0,68.0,40.0,105.85404481084208,-51.10994795005601,-0.0,0.0,0.0,0.0,1.769464887972895,-51.10994795005601,5.0,5,0.4166666666666667,0.0,0.0,0.0
8115.0,0.0,68.0,40.0,105.75932005167441,-50.98205203999319,-0.0,0.0,0.0,0.0,1.769701699870814,-50.98205203999319,5.0,5,0.4166666666666667,0.0,0.0,0.0
8120.0,0.0,68.0,40.0,105.66483232873482,-50.854476172592655,-0.0,0.0,0.0,0.0,1.769937919178163,-50.854476172592655,5.0,5,0.4166666666666667,0.0,0.0,0.0
8125.0,0.0,68.0,40.0,105.57058104887138,-50.72721954698981,-0.0,0.0,0.0,0.0,1.7701735473778215,-50.72721954698981,5.0,5,0.4166666666666667,0.0,0.0,0.0
8130.0,0.0,68.0,40.0,105.47656562041644,-50.60028136432411,-0.0,0.0,0.0,0.0,1.770408585948959,-50.60028136432411,5.0,5,0.4166666666666667,0.0,0.0,0.0
8135.0,0.0,68.0,40.0,105.38278545318293,-50.473660827734086,-0.0,0.0,0.0,0.0,1.7706430363670427,-50.473660827734086,5.0,5,0.4166666666666667,0.0,0.0,0.0
8140.0,0.0,68.0,40.0,105.28923995846066,-50.34735714235227,-0.0,0.0,0.0,0.0,1.7708769001038482,-50.34735714235227,5.0,5,0.4166666666666667,0.0,0.0,0.0
8145.0,0.0,68.0,40.0,105.19592854901256,-50.22136951530025,-0.0,0.0,0.0,0.0,1.7711101786274686,-50.22136951530025,5.0,5,0.4166666666666667,0.0,0.0,0.0
8150.0,0.0,68.0,40.0,105.10285063907111,-50.095697155683744,-0.0,0.0,0.0,0.0,1.7713428734023222,-50.095697155683744,5.0,5,0.4166666666666667,0.0,0.0,0.0
8155.0,0.0,68.0,40.0,105.01000564433454,-49.970339274587516,-0.0,0.0,0.0,0.0,1.7715749858891636,-49.970339274587516,5.0,5,0.4166666666666667,0.0,0.0,0.0
8160.0,0.0,68.0,40.0,104.91739298196326,-49.8452950850705,-0.0,0.0,0.0,0.0,1.7718065175450919,-49.8452950850705,5.0,5,0.4166666666666667,0.0,0.0,0.0
8165.0,0.0,68.0,40.0,104.82501207057614,-49.72056380216088,-0.0,0.0,0.0,0.0,1.7720374698235597,-49.72056380216088,5.0,5,0.4166666666666667,0.0,0.0,0.0
8170.0,0.0,68.0,40.0,104.73286233024686,-49.59614464285107,-0.0,0.0,0.0,0.0,1.7722678441743829,-49.59614464285107,5.0,5,0.4166666666666667,0.0,0.0,0.0
8175.0,0.0,68.0,40.0,104.64094318250032,-49.472036826092925,-0.0,0.0,0.0,0.0,1.7724976420437493,-49.472036826092925,5.0,5,0.4166666666666667,0.0,0.0,0.0
8180.0,0.0,68.0,40.0,104.54925405030897,-49.34823957279271,-0.0,0.0,0.0,0.0,1.7727268648742276,-49.34823957279271,5.0,5,0.4166666666666667,0.0,0.0,0.0
8185.0,0.0,68.0,40.0,104.45779435808919,-49.22475210580628,-0.0,0.0,0.0,0.0,1.772955514104777,-49.22475210580628,5.0,5,0.4166666666666667,0.0,0.0,0.0
8190.0,0.0,68.0,40.0,104.36656353169768,-49.10157364993424,-0.0,0.0,0.0,0.0,1.7731835911707559,-49.10157364993424,5.0,5,0.4166666666666667,0.0,0.0,0.0
8195.0,0.0,68.0,40.0,104.27556099842786,-48.978703431916976,-0.0,0.0,0.0,0.0,1.7734110975039303,-48.978703431916976,5.0,5,0.4166666666666667,0.0,0.0,0.0
8200.0,0.0,68.0,40.0,104.18478618700628,-48.85614068042985,-0.0,0.0,0.0,0.0,1.7736380345324843,-48.85614068042985,5.0,5,0.4166666666666667,0.0,0.0,0.0
8205.0,-4.816629081600834,68.0,40.0,104.09423852758901,-48.73388462607842,2562.6586893104377,0.0,0.0,0.0,1.7738644036810274,2513.924804684359,5.0,5,0.4166666666666667,0.0,0.0,0.0
8210.0,6.3507548408108345,68.0,40.0,108.75342780952805,-55.02465019365016,-3624.501431786192,0.0,0.0,0.0,1.7622164304761798,-3679.5260819798423,5.0,5,0.4166666666666667,0.0,0.0,0.0
8215.0,0.0,68.0,40.0,101.93396827285821,-45.81712101920168,-0.0,0.0,0.0,0.0,1.7792650793178546,-45.81712101920168,5.0,5,0.4166666666666667,0.0,0.0,0.0
8220.0,0.05806512741599999,68.0,40.0,101.84905298868416,-45.70246971110536,-29.811031941806853,0.0,0.0,0.0,1.7794773675282896,-75.51350165291221,5.0,5,0.4166666666666667,0.0,0.0,0.0
8225.0,0.401680285437,68.0,40.0,101.7090998377835,-45.513507123521315,-205.7587441611419,0.0,0.0,0.0,1.7798272504055412,-251.2722512846632,5.0,5,0.4166666666666667,0.0,0.0,0.0
8230.0,0.0,68.0,40.0,101.24340373666993,-44.88473142445412,-0.0,0.0,0.0,0.0,1.7809914906583253,-44.88473142445412,5.0,5,0.4166666666666667,0.0,0.0,0.0
8235.0,0.13538637624999997,68.0,40.0,101.16021649925302,-44.77241329845904,-68.734147479672,0.0,0.0,0.0,1.7811994587518676,-113.50656077813105,5.0,5,0.4166666666666667,0.0,0.0,0.0
8240.0,0.096589106208,68.0,40.0,100.94984881028246,-44.48837808670329,-48.868538652614816,0.0,0.0,0.0,1.7817253779742939,-93.35691673931811,5.0,5,0.4166666666666667,0.0,0.0,0.0
8245.0,0.0,68.0,40.0,100.77682551815526,-44.2547647040659,-0.0,0.0,0.0,0.0,1.7821579362046118,-44.2547647040659,5.0,5,0.4166666666666667,0.0,0.0,0.0
8250.0,0.0,68.0,40.0,100.69480583124987,-44.14402298677882,-0.0,0.0,0.0,0.0,1.7823629854218752,-44.14402298677882,5.0,5,0.4166666666666667,0.0,0.0,0.0
8255.0,0.029119748583999995,68.0,40.0,100.61299138780333,-44.03355838604697,-14.651493987972685,0.0,0.0,0.0,1.7825675215304917,-58.685052374019655,5.0,5,0.4166666666666667,0.0,0.0,0.0
8260.0,0.05329287333399999,68.0,40.0,100.50422728852655,-43.88670677532348,-26.765997148477627,0.0,0.0,0.0,1.7828394317786835,-70.65270392380111,5.0,5,0.4166666666666667,0.0,0.0,0.0
8265.0,0.0,68.0,40.0,100.37328291013925,-43.709907693556396,-0.0,0.0,0.0,0.0,1.783166792724652,-43.709907693556396,5.0,5,0.4166666666666667,0.0,0.0,0.0
8270.0,0.0,68.0,40.0,100.29227303543621,-43.60052940914313,-0.0,0.0,0.0,0.0,1.7833693174114096,-43.60052940914313,5.0,5,0.4166666666666667,0.0,0.0,0.0
8275.0,0.0,68.0,40.0,100.21146587727006,-43.491424829473985,-0.0,0.0,0.0,0.0,1.7835713353068248,-43.491424829473985,5.0,5,0.4166666666666667,0.0,0.0,0.0
8280.0,0.0,68.0,40.0,100.13086092836937,-43.38259326963891,-0.0,0.0,0.0,0.0,1.7837728476790766,-43.38259326963891,5.0,5,0.4166666666666667,0.0,0.0,0.0
8285.0,0.10667907912699999,68.0,40.0,100.05045768273212,-43.27403404644172,-53.17703910385239,0.0,0.0,0.0,1.7839738557931697,-96.4510731502941,5.0,5,0.4166666666666667,0.0,0.0,0.0
8290.0,0.0,68.0,40.0,99.87169982751863,-43.03267794509828,-0.0,0.0,1487.0221697758125,1487.0221697758125,1.7844207504312035,1443.989491830714,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,297.4044339551625
8295.0,0.0,68.0,40.0,102.54792162660898,-46.64607137604642,-0.0,0.0,1481.4466894056095,1481.4466894056095,1.7777301959334775,1434.800618029563,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,296.2893378811219
8300.0,0.024266457208999993,68.0,40.0,105.20711320178508,-50.23647086111149,-13.13499531159468,0.0,1475.9066887849428,1475.9066887849428,1.7710822169955374,1412.5352226122366,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,295.18133775698857
8305.0,0.0,68.0,40.0,107.8250391466236,-53.77115412802289,-0.0,0.0,1470.4526585094802,1470.4526585094802,1.764537402133441,1416.6815043814572,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,294.09053170189605
8310.0,0.0,68.0,40.0,110.4506496139041,-57.316212918712374,-0.0,0.0,1464.982618759749,1464.982618759749,1.7579733759652396,1407.6664058410365,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,292.9965237519498
8315.0,0.0,68.0,40.0,113.05955192411608,-60.83871261321064,-0.0,0.0,1459.5473877847573,1459.5473877847573,1.7514511201897098,1398.7086751715467,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,291.90947755695146
8320.0,1.030584477283,68.0,40.0,115.65185240015703,-64.33879676705541,-647.1899067536136,0.0,0.0,0.0,1.7449703689996074,-711.5287035206691,5.0,5,0.4166666666666667,0.0,0.0,0.0
8325.0,0.0,68.0,40.0,114.33313876836576,-62.55828994357913,-0.0,0.0,0.0,0.0,1.7482671530790856,-62.55828994357913,5.0,5,0.4166666666666667,0.0,0.0,0.0
8330.0,0.0,68.0,40.0,114.21719619384704,-62.4017460662086,-0.0,0.0,0.0,0.0,1.7485570095153824,-62.4017460662086,5.0,5,0.4166666666666667,0.0,0.0,0.0
8335.0,0.0,68.0,40.0,114.10154375034348,-62.24559391926365,-0.0,0.0,0.0,0.0,1.7488461406241413,-62.24559391926365,5.0,5,0.4166666666666667,0.0,0.0,0.0
8340.0,0.0,68.0,40.0,113.98618071184043,-62.08983252249047,-0.0,0.0,0.0,0.0,1.749134548220399,-62.08983252249047,5.0,5,0.4166666666666667,0.0,0.0,0.0
8345.0,0.0,68.0,40.0,113.87110635414003,-61.93446089808828,-0.0,0.0,0.0,0.0,1.74942223411465,-61.93446089808828,5.0,5,0.4166666666666667,0.0,0.0,0.0
8350.0,0.0,68.0,40.0,113.75631995485658,-61.77947807070305,-0.0,0.0,0.0,0.0,1.7497092001128585,-61.77947807070305,5.0,5,0.4166666666666667,0.0,0.0,0.0
8355.0,0.0,68.0,40.0,113.64182079341211,-61.62488306742149,-0.0,0.0,0.0,0.0,1.7499954480164697,-61.62488306742149,5.0,5,0.4166666666666667,0.0,0.0,0.0
8360.0,0.0,68.0,40.0,113.52760815103177,-61.47067491776492,-0.0,0.0,0.0,0.0,1.7502809796224206,-61.47067491776492,5.0,5,0.4166666666666667,0.0,0.0,0.0
8365.0,0.0,68.0,40.0,113.41368131073936,-61.31685265368307,-0.0,0.0,0.0,0.0,1.7505657967231516,-61.31685265368307,5.0,5,0.4166666666666667,0.0,0.0,0.0
8370.0,0.0,68.0,40.0,113.30003955735282,-61.16341530954817,-0.0,0.0,0.0,0.0,1.7508499011066179,-61.16341530954817,5.0,5,0.4166666666666667,0.0,0.0,0.0
8375.0,0.0,68.0,40.0,113.18668217747971,-61.01036192214874,-0.0,0.0,0.0,0.0,1.7511332945563007,-61.01036192214874,5.0,5,0.4166666666666667,0.0,0.0,0.0
8380.0,0.0,68.0,40.0,113.0736084595128,-60.857691530683645,-0.0,0.0,0.0,0.0,1.751415978851218,-60.857691530683645,5.0,5,0.4166666666666667,0.0,0.0,0.0
8385.0,0.0,68.0,40.0,112.96081769362554,-60.70540317675605,-0.0,0.0,0.0,0.0,1.7516979557659362,-60.70540317675605,5.0,5,0.4166666666666667,0.0,0.0,0.0
8390.0,0.0,68.0,40.0,112.84830917176765,-60.55349590436735,-0.0,0.0,0.0,0.0,1.751979227070581,-60.55349590436735,5.0,5,0.4166666666666667,0.0,0.0,0.0
8395.0,0.0,68.0,40.0,112.73608218766063,-60.40196875991121,-0.0,0.0,0.0,0.0,1.7522597945308485,-60.40196875991121,5.0,5,0.4166666666666667,0.0,0.0,0.0
8400.0,0.0,68.0,40.0,112.62413603679335,-60.25082079216756,-0.0,0.0,0.0,0.0,1.7525396599080167,-60.25082079216756,5.0,5,0.4166666666666667,0.0,0.0,0.0
8405.0,0.0,68.0,40.0,112.51247001641764,-60.10005105229666,-0.0,0.0,0.0,0.0,1.7528188249589558,-60.10005105229666,5.0,5,0.4166666666666667,0.0,0.0,0.0
8410.0,0.0,68.0,40.0,112.40108342554385,-59.94965859383305,-0.0,0.0,0.0,0.0,1.7530972914361405,-59.94965859383305,5.0,5,0.4166666666666667,0.0,0.0,0.0
8415.0,0.0,68.0,40.0,112.28997556493647,-59.79964247267977,-0.0,0.0,0.0,0.0,1.7533750610876588,-59.79964247267977,5.0,5,0.4166666666666667,0.0,0.0,0.0
8420.0,0.658536431,68.0,40.0,112.17914573710975,-59.65000174710227,-394.5664147682755,0.0,0.0,0.0,1.7536521356572257,-454.2164165153778,5.0,5,0.4166666666666667,0.0,0.0,0.0
8425.0,0.24355191252000005,68.0,40.0,111.33732252284105,-58.5133850161975,-144.22379584081983,0.0,0.0,0.0,1.7557566936928974,-202.73718085701734,5.0,5,0.4166666666666667,0.0,0.0,0.0
8430.0,2.257696252057,68.0,40.0,110.96157902473027,-58.006061935481085,-1329.8950056445763,0.0,0.0,0.0,1.7566960524381743,-1387.9010675800573,5.0,5,0.4166666666666667,0.0,0.0,0.0
