Hour of Year (hr),Timestep (min),Time (min),Inlet Water Temperature (deg F),Hot Water Draw Volume (gal),Ambient Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Electricity CO2 Multiplier (lb/kWh),CO2 Production (lb),Elec Energy Demand (Watts),Electric Usage (W-hrs),Gas Usage (Btu),NOx Production (ng),CO2 Production Gas (lb),CO2 Production Elec (lb),Energy Added Heat Pump (Btu/min)
7834.0,60.0,470040.0,40.0,13.271593358693853,68.0,104.9213869750511,-184.63217671476994,-7152.1963417543175,0.0,0.0,0.0,1.7717965325623721,-7336.828518469088,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7835.0,60.0,470100.0,40.0,0.0,68.0,91.32365615471026,-116.63422632797872,-0.0,4265.1775,18057.96783011741,22323.14533011741,1.8057908596132244,22206.51110378943,0.42423,1.7452719228771545,110,1359.6857603281571,10000.032802239999,105505919.99999999,1.1684524327731403,0.5768194901040141,300.96613050195685
7836.0,60.0,470160.0,40.0,0.0,68.0,132.48015309178814,-322.44484824698185,-0.0,0.0,0.0,0.0,1.7028996172705297,-322.44484824698185,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7837.0,60.0,470220.0,40.0,6.975408880179858,68.0,131.88254906712942,-319.45641956306474,-5320.240652203076,0.0,0.0,0.0,1.7043936273321765,-5639.697071766141,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7838.0,60.0,470280.0,40.0,0.0,68.0,121.43020136715319,-267.18753516470014,-0.0,0.0,0.0,0.0,1.7305244965821172,-267.18753516470014,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7839.0,60.0,470340.0,40.0,0.4813095552822929,68.0,120.93500863195784,-264.7112329430572,-323.3623655790516,0.0,0.0,0.0,1.7317624784201053,-588.0735985221088,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7840.0,60.0,470400.0,40.0,22.999161254949506,68.0,119.84510085026126,-259.26094890337623,-15243.645634058334,0.0,0.0,0.0,1.734487247874347,-15502.90658296171,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7841.0,60.0,470460.0,40.0,2.8899632452774835,68.0,91.11274733847576,-115.57953805594751,-1226.1683921685405,4265.1775,18063.240567818975,22328.418067818973,1.8063181316538106,20986.670137594487,0.42423,1.7452719228771545,110,1359.6857603281571,10000.032802239999,105505919.99999999,1.1684524327731403,0.5768194901040141,301.0540094636496
7842.0,60.0,470520.0,40.0,0.0,68.0,130.00844874786907,-310.0846367110093,-0.0,0.0,0.0,0.0,1.7090788781303274,-310.0846367110093,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7843.0,60.0,470580.0,40.0,0.0,68.0,129.43375255442453,-307.21076284443285,-0.0,0.0,0.0,0.0,1.7105156186139387,-307.21076284443285,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7844.0,60.0,470640.0,40.0,19.655158460873324,68.0,128.86438266282158,-304.36352412846753,-14498.826400623937,0.0,0.0,0.0,1.711939043342946,-14803.189924752405,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7845.0,60.0,470700.0,40.0,15.213843010439545,68.0,101.42885089695633,-167.16710860155854,-7757.823491090129,0.0,0.0,0.0,1.780527872757609,-7924.990599691688,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7846.0,60.0,470760.0,40.0,0.7809122606165239,68.0,86.74104830526855,-93.71805411472066,-302.990674708468,4265.1775,18172.533402152956,22437.710902152954,1.8172473792368287,22041.00217332977,0.42423,1.7452719228771545,110,1359.6857603281571,10000.032802239997,105505919.99999999,1.1684524327731403,0.5768194901040141,302.87555670254926
7847.0,60.0,470820.0,40.0,0.0,68.0,127.59079882199768,-297.994734220359,-0.0,0.0,0.0,0.0,1.7151230029450057,-297.994734220359,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7848.0,60.0,470880.0,40.0,0.0,68.0,127.03850948177292,-295.23290993865027,-0.0,0.0,0.0,0.0,1.7165037262955676,-295.23290993865027,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7849.0,60.0,470940.0,40.0,0.0,68.0,126.491338775991,-292.49668232858403,-0.0,0.0,0.0,0.0,1.7178716530600227,-292.49668232858403,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7850.0,60.0,471000.0,40.0,0.0,68.0,125.94923926499183,-289.7858141594272,-0.0,0.0,0.0,0.0,1.7192269018375204,-289.7858141594272,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7851.0,60.0,471060.0,40.0,0.7982958282052514,68.0,125.41216394878758,-287.1000703991083,-565.9944296051187,0.0,0.0,0.0,1.7205695901280311,-853.094500004227,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7852.0,60.0,471120.0,40.0,4.215470292990284,68.0,123.83107896824463,-279.1935645648087,-2933.45655925138,0.0,0.0,0.0,1.7245223025793885,-3212.6501238161886,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7853.0,60.0,471180.0,40.0,5.845173552150619,68.0,117.87690524132447,-249.41862527333473,-3778.632603616512,0.0,0.0,0.0,1.739407736896689,-4028.0512288898467,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7854.0,60.0,471240.0,40.0,0.5778962751216696,68.0,110.41150568849204,-212.08652368093473,-337.7707972032423,0.0,0.0,0.0,1.75807123577877,-549.857320884177,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7855.0,60.0,471300.0,40.0,2.6251849269625853,68.0,109.39242614749482,-206.9904292675004,-1512.1697503317591,0.0,0.0,0.0,1.760618934631263,-1719.1601795992594,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7856.0,60.0,471360.0,40.0,1.2334212768423582,68.0,106.20621601591097,-191.05720031100165,-677.8580763119608,0.0,0.0,0.0,1.7685844599602225,-868.9152766229624,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7857.0,60.0,471420.0,40.0,0.0,68.0,104.59580955657253,-183.00406703667213,-0.0,0.0,0.0,0.0,1.7726104761085688,-183.00406703667213,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7858.0,60.0,471480.0,40.0,6.11460930780225,68.0,104.25663847790713,-181.30797976413805,-3261.4842637287766,0.0,0.0,0.0,1.7734584038052321,-3442.7922434929146,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7859.0,60.0,471540.0,40.0,0.0,68.0,97.87593023598379,-149.40007629116596,-0.0,0.0,17894.160440762404,17894.160440762404,1.7894101744100406,17744.760364471236,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,298.2360073460401
7860.0,60.0,471600.0,40.0,0.0,68.0,130.7632294689064,-313.8590563329383,-0.0,0.0,0.0,0.0,1.707191926327734,-313.8590563329383,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7861.0,60.0,471660.0,40.0,0.04649698796104645,68.0,130.18153794472832,-310.95020103023523,-34.807355608539105,0.0,0.0,0.0,1.708646155138179,-345.75755663877436,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7862.0,60.0,471720.0,40.0,0.0,68.0,129.5407272494207,-307.74570945420913,-0.0,0.0,0.0,0.0,1.7102481818764481,-307.74570945420913,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7863.0,60.0,471780.0,40.0,0.7616431990352985,68.0,128.9703659130832,-304.8935128367556,-562.5038735338534,0.0,0.0,0.0,1.711674085217292,-867.397386370609,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7864.0,60.0,471840.0,40.0,19.139343220491483,68.0,127.36277263971667,-296.85444741556074,-13879.761758399862,0.0,0.0,0.0,1.7156930684007083,-14176.616205815422,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7865.0,60.0,471900.0,40.0,5.749307251321534,68.0,101.08850295701959,-165.46513621808953,-2915.436409841961,0.0,0.0,0.0,1.781378742607451,-3080.9015460600504,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7866.0,60.0,471960.0,40.0,3.057417249190151,68.0,95.37850581018182,-136.9112467618735,-1405.4795061608406,0.0,17956.59625621024,17956.59625621024,1.7956537354745454,16414.205503287525,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,299.27660427017065
7867.0,60.0,472020.0,40.0,7.800644562580551,68.0,125.7998176210831,-289.03860378561836,-5555.784945345522,0.0,0.0,0.0,1.7196004559472922,-5844.823549131141,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7868.0,60.0,472080.0,40.0,1.0978699076185434,68.0,114.96729821390223,-234.86860094135156,-683.2054355733914,0.0,0.0,0.0,1.7466817544652444,-918.0740365147429,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7869.0,60.0,472140.0,40.0,0.9489445081321534,68.0,113.26578323501921,-226.35986278164376,-577.12592774635,0.0,0.0,0.0,1.750935541912452,-803.4857905279938,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7870.0,60.0,472200.0,40.0,4.40447389018563,68.0,111.77664068929046,-218.91313197918876,-2624.2532309523667,0.0,0.0,0.0,1.7546583982767738,-2843.1663629315553,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7871.0,60.0,472260.0,40.0,0.0,68.0,106.50725068197737,-192.56257944803139,-0.0,0.0,0.0,0.0,1.7678318732950566,-192.56257944803139,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7872.0,60.0,472320.0,40.0,0.0,68.0,106.15036430868767,-190.7779035910588,-0.0,0.0,0.0,0.0,1.768724089228281,-190.7779035910588,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7873.0,60.0,472380.0,40.0,0.0,68.0,105.79678556918601,-189.009768164338,-0.0,0.0,0.0,0.0,1.769608036077035,-189.009768164338,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7874.0,60.0,472440.0,40.0,0.0,68.0,105.4464838082216,-187.25801987065714,-0.0,0.0,0.0,0.0,1.770483790479446,-187.25801987065714,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7875.0,60.0,472500.0,40.0,0.0,68.0,105.09942865465743,-185.52250683356752,-0.0,0.0,0.0,0.0,1.7713514283633565,-185.52250683356752,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7876.0,60.0,472560.0,40.0,0.0,68.0,104.75559001883715,-183.8030785842162,-0.0,0.0,0.0,0.0,1.772211024952907,-183.8030785842162,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7877.0,60.0,472620.0,40.0,0.0,68.0,104.41493808997626,-182.09958604830004,-0.0,0.0,0.0,0.0,1.7730626547750594,-182.09958604830004,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7878.0,60.0,472680.0,40.0,25.303025944559007,68.0,104.07744333357749,-180.41188153314107,-13458.795933961423,0.0,0.0,0.0,1.7739063916660562,-13639.207815494563,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7879.0,60.0,472740.0,40.0,2.295370424669616,68.0,78.79918093301605,-54.00328768111324,-739.2714106783997,4265.1775,18371.08073773687,22636.258237736867,1.83710204766746,21842.983539377357,0.42423,1.7452719228771545,110,1359.6857603281571,10000.032802239999,105505919.99999999,1.1684524327731403,0.5768194901040141,306.18467896228117
7880.0,60.0,472800.0,40.0,0.0,68.0,119.2819330832005,-256.4447250502938,-0.0,0.0,0.0,0.0,1.7358951672919987,-256.4447250502938,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7881.0,60.0,472860.0,40.0,1.788849066619217,68.0,118.806650563955,-254.06798752030687,-1170.2135983757053,0.0,0.0,0.0,1.7370833735901126,-1424.281585896012,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7882.0,60.0,472920.0,40.0,0.2290712987332884,68.0,116.16695446520752,-240.86770236020263,-144.8324378986419,0.0,0.0,0.0,1.7436826138369812,-385.7001402588445,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7883.0,60.0,472980.0,40.0,23.35890892857074,68.0,115.45211607537668,-237.29302170145775,-14630.277035186456,0.0,0.0,0.0,1.7454697098115584,-14867.570056887915,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7884.0,60.0,473040.0,40.0,15.065254442622868,68.0,87.89726521887806,-99.49992914716212,-5989.847432027628,4265.1775,18143.627884496458,22408.80538449646,1.814356836952805,16319.458023321667,0.42423,1.7452719228771545,110,1359.6857603281571,10000.032802239999,105505919.99999999,1.1684524327731403,0.5768194901040141,302.39379807494095
7885.0,60.0,473100.0,40.0,0.0,68.0,118.14297653356518,-250.74916363802046,-0.0,0.0,0.0,0.0,1.738742558666087,-250.74916363802046,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7886.0,60.0,473160.0,40.0,0.0,68.0,117.67824989834502,-248.42521274484278,-0.0,0.0,0.0,0.0,1.7399043752541374,-248.42521274484278,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7887.0,60.0,473220.0,40.0,1.6612976881004133,68.0,117.21783036374819,-246.12280029939333,-1064.8627317100213,0.0,0.0,0.0,1.7410554240906295,-1310.9855320094146,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7888.0,60.0,473280.0,40.0,0.7243808377493507,68.0,114.78811181045903,-233.97254642076263,-449.705391334149,0.0,0.0,0.0,1.7471297204738525,-683.6779377549117,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7889.0,60.0,473340.0,40.0,0.6525984784033855,68.0,113.52101547012684,-227.6361984503861,-398.2778242770423,0.0,0.0,0.0,1.750297461324683,-625.9140227274285,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7890.0,60.0,473400.0,40.0,1.2266560175271712,68.0,112.3609760366987,-221.83520820553062,-736.8104591266641,0.0,0.0,0.0,1.7531975599082532,-958.6456673321948,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7891.0,60.0,473460.0,40.0,0.7402300559757621,68.0,110.58426751698136,-212.95045093450082,-433.7137586950628,0.0,0.0,0.0,1.7576393312075467,-646.6642096295636,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7892.0,60.0,473520.0,40.0,0.0,68.0,109.38577066898279,-206.95714732482622,-0.0,0.0,0.0,0.0,1.760635573327543,-206.95714732482622,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7893.0,60.0,473580.0,40.0,6.283569035156295,68.0,109.0022060846962,-205.03906217392486,-3599.133359848637,0.0,0.0,0.0,1.7615944847882594,-3804.172422022562,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7894.0,60.0,473640.0,40.0,1.1357219628758293,68.0,101.95173291926633,-169.78187618895583,-584.0554161051107,0.0,0.0,0.0,1.7792206677018343,-753.8372922940665,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7895.0,60.0,473700.0,40.0,0.367249573301914,68.0,100.5546065509526,-162.79528918176473,-184.60227921642885,0.0,0.0,0.0,1.7827134836226186,-347.3975683981936,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7896.0,60.0,473760.0,40.0,0.0,68.0,99.91075633545032,-159.57559792675343,-0.0,0.0,17843.289621408607,17843.289621408607,1.7843231091613743,17683.714023481854,0.42423,1.2151177327731402,110,110.0,10000.03280224,105505919.99999999,1.1684524327731403,0.0466653,297.3881603568101
7897.0,60.0,473820.0,40.0,0.0,68.0,132.6849151685052,-323.46879861911856,-0.0,0.0,0.0,0.0,1.702387712078737,-323.46879861911856,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7898.0,60.0,473880.0,40.0,0.0,68.0,132.08541340267686,-320.4708799319352,-0.0,0.0,0.0,0.0,1.7038864664933078,-320.4708799319352,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7899.0,60.0,473940.0,40.0,0.0,68.0,131.49146783749123,-317.5007460465422,-0.0,0.0,0.0,0.0,1.7053713304062719,-317.5007460465422,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7900.0,60.0,474000.0,40.0,1.246488055553525,68.0,130.90302697791134,-314.55813945254937,-940.5784809771258,0.0,0.0,0.0,1.7068424325552216,-1255.136620429675,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7901.0,60.0,474060.0,40.0,2.074663620034625,68.0,128.57681615474817,-302.92549498910347,-1525.4442123506392,0.0,0.0,0.0,1.7126579596131295,-1828.3697073397427,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7902.0,60.0,474120.0,40.0,18.08277574580071,68.0,125.18820225190356,-285.9801088000391,-12787.13122302459,0.0,0.0,0.0,1.721129494370241,-13073.111331824628,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7903.0,60.0,474180.0,40.0,0.06308170151611042,68.0,100.95911628826005,-164.8181144172268,-31.92056970709984,0.0,0.0,0.0,1.78170220927935,-196.73868412432665,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7904.0,60.0,474240.0,40.0,4.702683467367509,68.0,100.59449012016353,-162.99473429479758,-2365.415593514571,0.0,0.0,0.0,1.7826137746995911,-2528.4103278093685,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7905.0,60.0,474300.0,40.0,3.692012885915167,68.0,95.90845405507427,-139.5613502931082,-1713.4414311985297,0.0,17943.347506629205,17943.347506629205,1.7943288648623144,16090.344725137567,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,299.0557917771534
7906.0,60.0,474360.0,40.0,0.1715389228306242,68.0,125.72953762383202,-288.68715575142767,-122.07359437471419,0.0,0.0,0.0,1.71977615594042,-410.76075012614183,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7907.0,60.0,474420.0,40.0,0.0,68.0,124.96825308546283,-284.8802125964108,-0.0,0.0,0.0,0.0,1.7216793672863429,-284.8802125964108,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7908.0,60.0,474480.0,40.0,1.6019399326392227,68.0,124.44026957907774,-282.2399341009347,-1122.8568968185505,0.0,0.0,0.0,1.7229993260523058,-1405.0968309194852,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7909.0,60.0,474540.0,40.0,1.1436952360546306,68.0,121.83612959744111,-269.21745383483784,-776.9337109559999,0.0,0.0,0.0,1.7295096760063973,-1046.1511647908378,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7910.0,60.0,474600.0,40.0,0.0,68.0,119.8972425292205,-259.52169294558445,-0.0,0.0,0.0,0.0,1.7343568936769487,-259.52169294558445,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7911.0,60.0,474660.0,40.0,0.0,68.0,119.41625730327037,-257.1164379833365,-0.0,0.0,0.0,0.0,1.7355593567418242,-257.1164379833365,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7912.0,60.0,474720.0,40.0,0.0,68.0,118.93972986305812,-254.73347499740754,-0.0,0.0,0.0,0.0,1.7367506753423547,-254.73347499740754,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7913.0,60.0,474780.0,40.0,0.41268845180532837,68.0,118.46761889368963,-252.37259738508152,-268.80748812194116,0.0,0.0,0.0,1.737930952765776,-521.1800855070227,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7914.0,60.0,474840.0,40.0,0.0,68.0,117.50168838382329,-247.54228446340443,-0.0,0.0,0.0,0.0,1.7403457790404417,-247.54228446340443,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7915.0,60.0,474900.0,40.0,0.20228697870828122,68.0,117.04290522672588,-245.24805502418513,-129.36868138494484,0.0,0.0,0.0,1.7414927369331852,-374.61673640913,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7916.0,60.0,474960.0,40.0,12.030399190119264,68.0,116.34860829315807,-241.7760956902187,-7624.471326513248,0.0,0.0,0.0,1.743228479267105,-7866.247422203466,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7917.0,60.0,475020.0,40.0,0.768841663954025,68.0,101.76967752708343,-168.87147476324273,-394.2219631250326,0.0,0.0,0.0,1.7796758061822915,-563.0934378882753,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7918.0,60.0,475080.0,40.0,0.0,68.0,100.72606679312248,-163.65270761388538,-0.0,0.0,0.0,0.0,1.7822848330171939,-163.65270761388538,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7919.0,60.0,475140.0,40.0,0.6219305751043568,68.0,100.42276060836544,-162.13596933044585,-311.939982702618,0.0,0.0,0.0,1.7830430984790864,-474.07595203306386,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7920.0,60.0,475200.0,40.0,0.0,68.0,99.5441306706594,-157.74221895386742,-0.0,0.0,17852.455293093735,17852.455293093735,1.7852396733233515,17694.71307413987,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,297.54092155156223
7921.0,60.0,475260.0,40.0,0.0,68.0,132.33867462376315,-321.7373591830587,-0.0,0.0,0.0,0.0,1.703253313440592,-321.7373591830587,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7922.0,60.0,475320.0,40.0,0.0,68.0,131.74238182585933,-318.75548752935515,-0.0,0.0,0.0,0.0,1.7047440454353517,-318.75548752935515,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7923.0,60.0,475380.0,40.0,0.0,68.0,131.15161548778562,-315.8012519530463,-0.0,0.0,0.0,0.0,1.706220961280536,-315.8012519530463,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7924.0,60.0,475440.0,40.0,0.0,68.0,130.56632439014385,-312.8743963221243,-0.0,0.0,0.0,0.0,1.7076841890246404,-312.8743963221243,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7925.0,60.0,475500.0,40.0,0.0,68.0,129.98645778823877,-309.9746668784207,-0.0,0.0,0.0,0.0,1.7091338555294031,-309.9746668784207,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7926.0,60.0,475560.0,40.0,0.7423054352438202,68.0,129.41196540767854,-307.1018122156053,-550.9432342821274,0.0,0.0,0.0,1.7105700864808036,-858.0450464977328,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7927.0,60.0,475620.0,40.0,0.0,68.0,127.82170531850889,-299.1494245654767,-0.0,0.0,0.0,0.0,1.7145457367037278,-299.1494245654767,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7928.0,60.0,475680.0,40.0,1.8228805156285464,68.0,127.26727592983484,-296.37689857844646,-1320.4993589169385,0.0,0.0,0.0,1.7159318101754129,-1616.8762574953848,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7929.0,60.0,475740.0,40.0,3.7872713630229864,68.0,124.27063397972286,-281.3916401303326,-2649.3007196422336,0.0,0.0,0.0,1.7234234150506929,-2930.6923597725663,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7930.0,60.0,475800.0,40.0,1.3186425518716935,68.0,118.83902743132118,-254.22989399205082,-862.9724205355433,0.0,0.0,0.0,1.737002431421697,-1117.2023145275941,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7931.0,60.0,475860.0,40.0,1.892332725010099,68.0,116.76845752409677,-243.87562888090346,-1205.8933126064614,0.0,0.0,0.0,1.7421788561897582,-1449.7689414873648,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7932.0,60.0,475920.0,40.0,0.0,68.0,114.08152436647826,-230.43912613214644,-0.0,0.0,0.0,0.0,1.7488961890838044,-230.43912613214644,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7933.0,60.0,475980.0,40.0,1.5988244782437238,68.0,113.65443939376401,-228.3034092857646,-977.5259366130781,0.0,0.0,0.0,1.74996390151559,-1205.8293458988428,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7934.0,60.0,476040.0,40.0,0.0,68.0,111.41961234015018,-217.1277461458994,-0.0,0.0,0.0,0.0,1.7555509691496245,-217.1277461458994,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7935.0,60.0,476100.0,40.0,0.4426540658439933,68.0,111.01719804924956,-215.11539957505366,-260.9495566316419,0.0,0.0,0.0,1.7565570048768762,-476.06495620669557,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7936.0,60.0,476160.0,40.0,0.0,68.0,110.13488178532157,-210.7032150471553,-0.0,0.0,0.0,0.0,1.758762795536696,-210.7032150471553,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7937.0,60.0,476220.0,40.0,0.9210685863220158,68.0,109.74437441637062,-208.75041122639712,-533.2486026122237,0.0,0.0,0.0,1.7597390639590735,-741.9990138386208,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7938.0,60.0,476280.0,40.0,1.2034823803299028,68.0,108.36918855319588,-201.8735417448443,-683.0126292027363,0.0,0.0,0.0,1.7631770286170103,-884.8861709475806,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7939.0,60.0,476340.0,40.0,0.9701725369029527,68.0,106.729182394009,-193.67238973501017,-537.3946674135398,0.0,0.0,0.0,1.7672770440149774,-731.0670571485499,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7940.0,60.0,476400.0,40.0,0.0,68.0,105.37425730209763,-186.8968379613431,-0.0,0.0,0.0,0.0,1.770664356744756,-186.8968379613431,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7941.0,60.0,476460.0,40.0,21.42723369201981,68.0,105.02787154599419,-185.16467236920036,-11566.29374178613,0.0,0.0,0.0,1.7715303211350144,-11751.458414155331,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
7942.0,60.0,476520.0,40.0,20.208873466380684,68.0,83.24827456347452,-76.25179752053079,-7255.034172974862,4265.1775,18259.853032124814,22525.030532124816,1.8259793135913136,15193.74456162942,0.42423,1.7452719228771545,110,1359.6857603281571,10000.032802239999,105505919.99999999,1.1684524327731403,0.5768194901040141,304.3308838687469
