Time (min),Hot Water Draw Volume (gal),Ambient Temperature (deg F),Inlet Water Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Elec Energy Demand (Watts),Electric Usage (W-hrs),Gas Usage (Btu),NOx Production (ng),Energy Added Heat Pump (Btu/min)
7190,0,68,40,111,-126,0,0,1463,1463,1.7566,1337,158.5,13.208333333333334,832.858932027781,8792159.999999998,292.7675098998622
7195,0,68,40,113,-132,0,0,1459,1459,1.7516,1327,158.5,13.208333333333334,832.9527289335465,8792159.999999998,291.9341741663433
7200,0,68,40,115,-138,0,0,1455,1455,1.7466,1317,158.5,13.208333333333334,833.0470628649949,8792159.999999998,291.10083843282445
7205,0,68,40,117,-144,0,0,1451,1451,1.7416,1307,158.5,13.208333333333334,833.1419384474046,8792159.999999998,290.26750269930557
7210,0,68,40,119,-150,0,0,1447,1447,1.7366000000000001,1297,158.5,13.208333333333334,833.2373603593228,8792159.999999998,289.4341669657867
7215,0,68,40,121,-155,0,0,1443,1443,1.7316,1288,158.5,13.208333333333334,833.3333333333334,8792159.999999998,288.6008312322677
7220,0,68,40,123,-161,0,0,1438,1438,1.7266,1277,158.5,13.208333333333334,832.8506892157999,8792159.999999998,287.76749549874876
7225,0,68,40,125,-167,0,0,1434,1434,1.7216,1267,158.5,13.208333333333334,832.946096654275,8792159.999999998,286.9341597652299
7230,0,68,40,127,-173,0,0,1430,1430,1.7166000000000001,1257,158.5,13.208333333333334,833.0420598858208,8792159.999999998,286.100824031711
7235,0,68,40,129,-179,0,0,1426,1426,1.7116,1247,158.5,13.208333333333334,833.1385837812574,8792159.999999998,285.26748829819206
7240,0,68,40,131,-185,0,0,1422,1422,1.7066,1237,158.5,13.208333333333334,833.2356732684871,8792159.999999998,284.4341525646732
7245,0,68,40,133,-191,0,0,1418,1418,1.7016,1227,158.5,13.208333333333334,833.3333333333334,8792159.999999998,283.6008168311543
7250,0,68,40,135,-197,0,0,0,0,1.6966,-197,5.0,0.4166666666666667,0.0,0.0,0.0
7255,0,68,40,134,-194,0,0,0,0,1.6991,-194,5.0,0.4166666666666667,0.0,0.0,0.0
7260,0,68,40,133,-191,0,0,0,0,1.7016,-191,5.0,0.4166666666666667,0.0,0.0,0.0
7265,0,68,40,132,-188,0,0,0,0,1.7041,-188,5.0,0.4166666666666667,0.0,0.0,0.0
7270,0,68,40,131,-185,0,0,0,0,1.7066,-185,5.0,0.4166666666666667,0.0,0.0,0.0
7275,0,68,40,130,-182,0,0,0,0,1.7091,-182,5.0,0.4166666666666667,0.0,0.0,0.0
7280,0,68,40,129,-179,0,0,0,0,1.7116,-179,5.0,0.4166666666666667,0.0,0.0,0.0
7285,0,68,40,128,-176,0,0,0,0,1.7141,-176,5.0,0.4166666666666667,0.0,0.0,0.0
7290,0,68,40,127,-173,0,0,0,0,1.7166000000000001,-173,5.0,0.4166666666666667,0.0,0.0,0.0
7295,0,68,40,126,-170,0,0,0,0,1.7191,-170,5.0,0.4166666666666667,0.0,0.0,0.0
7300,0,68,40,125,-167,0,0,0,0,1.7216,-167,5.0,0.4166666666666667,0.0,0.0,0.0
7305,0,68,40,124,-164,0,0,0,0,1.7241,-164,5.0,0.4166666666666667,0.0,0.0,0.0
7310,0,68,40,123,-161,0,0,0,0,1.7266,-161,5.0,0.4166666666666667,0.0,0.0,0.0
7315,0,68,40,122,-158,0,0,0,0,1.7291,-158,5.0,0.4166666666666667,0.0,0.0,0.0
7320,0,68,40,121,-155,0,0,0,0,1.7316,-155,5.0,0.4166666666666667,0.0,0.0,0.0
7325,0,68,40,120,-153,0,0,0,0,1.7341,-153,5.0,0.4166666666666667,0.0,0.0,0.0
7330,0,68,40,119,-150,0,0,0,0,1.7366000000000001,-150,5.0,0.4166666666666667,0.0,0.0,0.0
7335,0,68,40,118,-147,0,0,0,0,1.7391,-147,5.0,0.4166666666666667,0.0,0.0,0.0
7340,0,68,40,117,-144,0,0,0,0,1.7416,-144,5.0,0.4166666666666667,0.0,0.0,0.0
7345,0,68,40,116,-141,0,0,0,0,1.7441,-141,5.0,0.4166666666666667,0.0,0.0,0.0
7350,0,68,40,115,-138,0,0,0,0,1.7466,-138,5.0,0.4166666666666667,0.0,0.0,0.0
7355,0,68,40,114,-135,0,0,0,0,1.7490999999999999,-135,5.0,0.4166666666666667,0.0,0.0,0.0
7360,0,68,40,113,-132,0,0,0,0,1.7516,-132,5.0,0.4166666666666667,0.0,0.0,0.0
7365,0,68,40,112,-129,0,0,0,0,1.7541,-129,5.0,0.4166666666666667,0.0,0.0,0.0
7370,0,68,40,111,-126,0,0,0,0,1.7566,-126,5.0,0.4166666666666667,0.0,0.0,0.0
7375,0,68,40,110,-123,0,0,0,0,1.7591,-123,5.0,0.4166666666666667,0.0,0.0,0.0
7380,0,68,40,109,-120,0,0,0,0,1.7616,-120,5.0,0.4166666666666667,0.0,0.0,0.0
7385,0,68,40,108,-117,0,0,0,0,1.7641,-117,5.0,0.4166666666666667,0.0,0.0,0.0
7390,0,68,40,107,-114,0,0,0,0,1.7666,-114,5.0,0.4166666666666667,0.0,0.0,0.0
7395,0,68,40,106,-111,0,0,0,0,1.7691,-111,5.0,0.4166666666666667,0.0,0.0,0.0
7400,0,68,40,105,-108,0,0,0,0,1.7716,-108,5.0,0.4166666666666667,0.0,0.0,0.0
7405,0,68,40,104,-105,0,0,0,0,1.7741,-105,5.0,0.4166666666666667,0.0,0.0,0.0
7410,0,68,40,103,-103,0,0,0,0,1.7766,-103,5.0,0.4166666666666667,0.0,0.0,0.0
7415,0,68,40,102,-100,0,0,0,0,1.7791000000000001,-100,5.0,0.4166666666666667,0.0,0.0,0.0
7420,0,68,40,101,-97,0,0,0,0,1.7816,-97,5.0,0.4166666666666667,0.0,0.0,0.0
7425,0,68,40,100,-94,0,0,0,0,1.7841,-94,5.0,0.4166666666666667,0.0,0.0,0.0
7430,0,68,40,99,-91,0,0,1488,1488,1.7866,1397,158.5,13.208333333333334,832.8668980185828,8792159.999999998,297.7675243009757
7435,0,68,40,101,-97,0,0,1484,1484,1.7816,1387,158.5,13.208333333333334,832.9591378536147,8792159.999999998,296.9341885674568
7440,0,68,40,103,-103,0,0,1480,1480,1.7766,1377,158.5,13.208333333333334,833.0518968816841,8792159.999999998,296.10085283393784
