Time (min),Hot Water Draw Volume (gal),Inlet Water Temperature (deg F),Ambient Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Timestep (min)
506075,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506080,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506085,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506090,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506095,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506100,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506105,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506110,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506115,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506120,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506125,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506130,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506135,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506140,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506145,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506150,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506155,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506160,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506165,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506170,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506175,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506180,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506185,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506190,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506195,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506200,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506205,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506210,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506215,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506220,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506225,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506230,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506235,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506240,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506245,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506250,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506255,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506260,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506265,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506270,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506275,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506280,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506285,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506290,0.06010292995199999,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506295,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506300,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506305,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506310,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506315,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506320,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506325,-1.9415820441599998,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506330,3.5191174550399995,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506335,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506340,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506345,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506350,0.06405417418751999,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506355,-1.556671919613335,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506360,3.082897167863999,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506365,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506370,1.185429624624,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506375,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506380,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506385,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506390,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506395,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506400,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506405,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506410,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506415,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506420,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506425,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506430,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506435,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506440,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506445,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506450,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506455,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506460,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506465,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506470,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506475,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506480,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506485,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506490,0.47687126184,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506495,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506500,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506505,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506510,0.47687126184,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506515,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506520,0.24048628919999995,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506525,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506530,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506535,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506540,-3.0187693578370154,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506545,6.186800089440846,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506550,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506555,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506560,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506565,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506570,0.171807879168,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506575,0.352116669024,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506580,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506585,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506590,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506595,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506600,0.06010292995199999,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506605,0.06010292995199999,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506610,7.0291149903209575,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506615,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506620,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506625,1.3185359893439998,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506630,3.8267520586560004,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506635,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506640,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506645,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506650,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506655,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506660,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506665,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506670,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506675,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506680,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506685,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506690,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506695,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506700,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506705,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506710,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506715,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506720,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506725,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506730,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506735,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506740,1.2799090442880001,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506745,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506750,0.24048628919999995,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506755,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506760,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506765,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506770,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506775,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506780,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506785,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506790,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506795,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506800,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506805,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506810,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506815,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506820,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506825,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506830,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506835,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506840,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506845,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506850,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506855,0.43377015326400004,49.211000000000006,68,0,0,0,0,0,0,0,0,5
506860,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506865,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506870,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506875,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506880,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506885,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506890,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506895,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506900,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506905,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506910,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506915,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506920,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506925,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506930,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506935,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506940,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506945,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506950,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506955,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506960,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506965,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506970,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506975,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506980,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506985,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506990,0.0,0.0,68,0,0,0,0,0,0,0,0,5
506995,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507000,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507005,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507010,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507015,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507020,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507025,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507030,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507035,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507040,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507045,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507050,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507055,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507060,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507065,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507070,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507075,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507080,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507085,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507090,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507095,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507100,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507105,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507110,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507115,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507120,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507125,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507130,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507135,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507140,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507145,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507150,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507155,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507160,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507165,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507170,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507175,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507180,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507185,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507190,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507195,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507200,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507205,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507210,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507215,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507220,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507225,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507230,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507235,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507240,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507245,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507250,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507255,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507260,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507265,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507270,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507275,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507280,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507285,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507290,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507295,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507300,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507305,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507310,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507315,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507320,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507325,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507330,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507335,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507340,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507345,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507350,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507355,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507360,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507365,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507370,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507375,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507380,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507385,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507390,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507395,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507400,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507405,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507410,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507415,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507420,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507425,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507430,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507435,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507440,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507445,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507450,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507455,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507460,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507465,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507470,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507475,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507480,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507485,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507490,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507495,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507500,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507505,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507510,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507515,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507520,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507525,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507530,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507535,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507540,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507545,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507550,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507555,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507560,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507565,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507570,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507575,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507580,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507585,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507590,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507595,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507600,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507605,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507610,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507615,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507620,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507625,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507630,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507635,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507640,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507645,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507650,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507655,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507660,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507665,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507670,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507675,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507680,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507685,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507690,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507695,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507700,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507705,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507710,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507715,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507720,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507725,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507730,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507735,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507740,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507745,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507750,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507755,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507760,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507765,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507770,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507775,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507780,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507785,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507790,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507795,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507800,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507805,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507810,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507815,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507820,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507825,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507830,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507835,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507840,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507845,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507850,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507855,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507860,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507865,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507870,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507875,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507880,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507885,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507890,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507895,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507900,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507905,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507910,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507915,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507920,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507925,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507930,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507935,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507940,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507945,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507950,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507955,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507960,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507965,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507970,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507975,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507980,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507985,0.0,0.0,68,0,0,0,0,0,0,0,0,5
507990,0.19322580240000004,49.196000000000005,68,0,0,0,0,0,0,0,0,5
507995,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508000,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508005,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508010,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508015,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508020,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508025,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508030,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508035,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508040,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508045,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508050,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508055,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508060,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508065,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508070,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508075,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508080,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508085,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508090,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508095,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508100,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508105,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508110,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508115,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508120,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508125,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508130,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508135,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508140,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508145,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508150,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508155,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508160,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508165,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508170,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508175,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508180,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508185,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508190,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508195,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508200,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508205,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508210,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508215,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508220,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508225,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508230,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508235,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508240,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508245,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508250,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508255,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508260,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508265,0.0,0.0,68,0,0,0,0,0,0,0,0,5
508270,0.0,0.0,68,0,0,0,0,0,0,0,0,5
