Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),LIVING_1:Zone Mean Air Temperature [C](Hourly),LIVING_1:Zone Mean Air Dewpoint Temperature [C](Hourly),FINISHEDBASEMENT_1:Zone Mean Air Temperature [C](Hourly),FINISHEDBASEMENT_1:Zone Mean Air Dewpoint Temperature [C](Hourly),GARAGE:Zone Mean Air Temperature [C](Hourly),GARAGE:Zone Mean Air Dewpoint Temperature [C](Hourly),WATER HEATER_1:Water Heater Use Side Mass Flow Rate [kg/s](Hourly),WATER HEATER_1:Water Heater Use Side Inlet Temperature [C](Hourly),WATER HEATER_1:Water Heater Heating Energy [J](Hourly)
 01/07  18:00:00,-13.94166667,-14.79785219,6.654449236,21.6665674,-11.5920037,19.66890403,-10.05584675,-6.424547673,-19.1395812,9.24292E-05,6.654449236,0
 01/07  19:00:00,-14.75,-15.44481697,6.654449236,21.66650565,-11.54441357,19.66369905,-10.06802724,-7.589809219,-19.14474434,5.91628E-06,6.654449236,0
 01/07  20:00:00,-15.64166667,-16.26557252,6.654449236,21.66648777,-11.45693218,19.4265118,-10.07573829,-8.321292441,-19.14919753,3.60906E-05,6.654449236,0
 01/07  21:00:00,-16.45,-17.03587059,6.654449236,21.66647039,-11.3982518,19.39936739,-10.07886818,-8.880124597,-19.15270539,0.000803984,6.654449236,1574131.571
 01/07  22:00:00,-16.7,-17.30734216,6.654449236,21.66646089,-11.35441029,19.36758351,-10.08876731,-9.321666357,-19.16476617,0.002407931,6.654449236,1557125.337
 01/07  23:00:00,-16.99166667,-17.6508107,6.654449236,21.66644715,-11.32238819,19.4305603,-10.10368352,-9.606314783,-19.18362466,0,6.654449236,0
 01/07  24:00:00,-17.55,-18.2403772,6.654449236,21.66642985,-11.29773184,19.44963827,-10.11253918,-9.85082307,-19.19980856,0.00226329,6.654449236,1888736.806
 01/08  01:00:00,-17.45,-18.13746175,6.586564101,21.66642983,-11.17513882,19.39223533,-10.12342243,-10.10790116,-19.21949963,0.009919117,6.609761166,6598872.125
 01/08  02:00:00,-17.55,-18.21090948,6.586564101,21.66642708,-11.09110656,19.4363518,-10.13851376,-10.20313656,-19.24332257,0,6.586564101,0
 01/08  03:00:00,-18.09166667,-18.72459673,6.586564101,21.66641775,-11.09510252,19.47304292,-10.14681757,-10.31780409,-19.26099532,0,6.586564101,0
 01/08  04:00:00,-18.3,-18.9222963,6.586564101,21.66641432,-11.09628208,19.47005579,-10.15056937,-10.56034804,-19.27397935,0,6.586564101,1495135.253
 01/08  05:00:00,-18.65,-19.22735927,6.586564101,21.66641178,-11.10418133,19.49823145,-10.16097862,-10.73962452,-19.29395625,0,6.586564101,0
 01/08  06:00:00,-19.19166667,-19.66276194,6.586564101,21.6664118,-11.10728251,19.51823263,-10.1694371,-10.91404583,-19.31179788,0,6.586564101,0
 01/08  07:00:00,-19.10833333,-19.53745563,6.586564101,21.66642489,-11.18377729,19.98710526,-10.1747788,-11.08548826,-19.32448615,0,6.586564101,0
 01/08  08:00:00,-18.9,-19.30914332,6.586564101,21.66642936,-11.20863092,19.95377305,-10.18052601,-11.13807068,-19.33497225,0.004504983,6.586564101,3067085.524
 01/08  09:00:00,-17.90833333,-18.32074838,6.586564101,21.66649444,-10.97648371,19.51916816,-10.18250929,-10.86080574,-19.34179926,0.014898697,6.586564101,10846417.65
 01/08  10:00:00,-14.925,-15.51640898,6.586564101,21.6665864,-10.97972894,19.41391961,-10.18953499,-9.881736932,-19.34844317,0.004754228,6.586564101,4068698.941
 01/08  11:00:00,-12.36666667,-13.14052378,6.586564101,21.66660271,-11.0274469,19.59304883,-10.19527058,-8.270432388,-19.34573422,0.00134944,6.586564101,0
 01/08  12:00:00,-11.05833333,-11.9068422,6.586564101,21.66660271,-11.03886305,19.53065625,-10.19607385,-6.399423006,-19.33297324,0.000685238,6.586564101,1608599.023
 01/08  13:00:00,-10.25,-11.02346805,6.586564101,21.66660373,-11.01812278,19.25299706,-10.20269504,-4.919547735,-19.31205311,0,6.586564101,0
 01/08  14:00:00,-9.65,-10.42007634,6.586564101,21.66662077,-10.97940384,19.17097692,-10.20712375,-4.141025005,-19.27911907,0,6.586564101,0
 01/08  15:00:00,-9.4,-10.22257237,6.586564101,21.66662119,-10.92863255,19.1808248,-10.20647813,-3.494804465,-19.24093401,0.001036974,6.586564101,1562432.271
 01/08  16:00:00,-9.75,-10.62602271,6.586564101,21.66660399,-10.88785701,19.19278641,-10.2055123,-3.602503733,-19.19979884,0,6.586564101,0
 01/08  17:00:00,-10.99166667,-11.68063514,6.586564101,21.66661236,-10.84055672,19.20531619,-10.20430175,-4.295535528,-19.16797408,0.004005722,6.586564101,2050977.478
 01/08  18:00:00,-11.99166667,-12.52012041,6.586564101,21.66658541,-10.68734287,19.4893477,-10.19642516,-5.696467118,-19.13069936,0.012360439,6.586564101,9785027.373
 01/08  19:00:00,-12.84166667,-13.33868574,6.586564101,21.6665439,-10.44023823,19.45990135,-10.18283369,-6.76281863,-19.09512787,0,6.586564101,0
 01/08  20:00:00,-13.65,-14.11841012,6.586564101,21.66652149,-10.34683759,19.24308507,-10.17409479,-7.47482359,-19.07349936,6.27588E-05,6.586564101,0
 01/08  21:00:00,-14.19166667,-14.64169147,6.586564101,21.66650718,-10.28991366,19.23379855,-10.16987879,-8.006395043,-19.06000834,6.02223E-06,6.586564101,0
 01/08  22:00:00,-14.4,-14.84307381,6.586564101,21.6665007,-10.22457805,19.30368987,-10.16561151,-8.406952016,-19.04948402,0.003546839,6.586564101,2514303.25
 01/08  23:00:00,-14.10833333,-14.61426652,6.586564101,21.66650032,-10.17230567,19.3184348,-10.15480599,-8.653434423,-19.03286931,0,6.586564101,0
 01/08  24:00:00,-14.19166667,-14.67925002,6.586564101,21.66649943,-10.1319027,19.29387444,-10.14609828,-8.715387941,-19.01731719,0,6.586564101,0
 01/09  01:00:00,-14.75,-15.23149627,6.520112645,21.66648491,-10.10439572,19.3356745,-10.1421437,-8.801295525,-19.00695172,5.91047E-06,6.586017879,1495261.962
 01/09  02:00:00,-15.35,-15.89292795,6.520112645,21.666462,-10.09123671,19.35738995,-10.13818042,-8.980753011,-19.00176312,0,6.585628037,0
 01/09  03:00:00,-15.89166667,-16.44588407,6.520112645,21.6664467,-10.09012928,19.31240567,-10.13430496,-9.197335434,-19.00200296,0,6.585628037,0
 01/09  04:00:00,-16.45,-16.93658748,6.520112645,21.66644045,-10.09474073,19.33080781,-10.13055047,-9.427606204,-19.00468643,0,6.585628037,0
 01/09  05:00:00,-16.99166667,-17.42711569,6.520112645,21.66643318,-10.09394567,19.40563161,-10.12027924,-9.688551173,-19.00219901,0,6.585628037,0
 01/09  06:00:00,-17.84166667,-18.2581527,6.520112645,21.66641494,-10.08655299,19.38122407,-10.10528025,-9.971588276,-18.99862808,0.001255594,6.52623899,1746004.554
 01/09  07:00:00,-18.65,-19.04645862,6.520112645,21.66640517,-10.17475591,19.87112965,-10.09014862,-10.3291201,-19.00071289,0,6.523329979,0
 01/09  08:00:00,-19.19166667,-19.57076086,6.520112645,21.66639385,-10.26772225,19.88790917,-10.0820269,-10.66218749,-19.0125692,0.000356141,6.522229816,0
 01/09  09:00:00,-19.4,-19.79856292,6.520112645,21.66638594,-10.30346826,19.57500717,-10.07225816,-10.80456158,-19.02411332,0.000127343,6.521149258,1495087.618
 01/09  10:00:00,-18.75833333,-19.26333602,6.520112645,21.66647168,-10.3673416,19.45976839,-10.06486636,-10.51735059,-19.03536531,0.002366512,6.520612518,1836542.885
 01/09  11:00:00,-17.65833333,-18.29043773,6.520112645,21.66649553,-10.51080764,19.69628459,-10.06292364,-9.734725206,-19.05121407,0.000293452,6.520115343,0
 01/09  12:00:00,-16.55833333,-17.32702736,6.520112645,21.66646672,-10.65557819,19.6386039,-10.06210729,-8.538752891,-19.06591242,7.47439E-05,6.520114322,0
 01/09  13:00:00,-16.1,-16.93710095,6.520112645,21.66642699,-10.72988953,19.35679633,-10.06758199,-7.306317298,-19.08540826,0,6.520114066,0
 01/09  14:00:00,-15.80833333,-16.66496868,6.520112645,21.66643379,-10.80091199,19.27946137,-10.0714337,-6.418810646,-19.10218789,0,6.520114066,0
 01/09  15:00:00,-15.6,-16.47009472,6.520112645,21.66643976,-10.85574593,19.24669005,-10.06442577,-5.926890704,-19.1068899,0.000262417,6.520113658,1539196.191
 01/09  16:00:00,-16.24166667,-17.06934724,6.520112645,21.66644471,-10.89381497,19.27621494,-10.05960411,-6.068554393,-19.11387128,0.003422606,6.52011266,2457395.766
 01/09  17:00:00,-16.99166667,-17.78231764,6.520112645,21.6665079,-10.93456407,19.33604919,-10.05975848,-7.090216857,-19.12776483,0.001043521,6.520112645,0
 01/09  18:00:00,-17.55,-18.25257244,6.520112645,21.66645075,-11.00318496,19.68211766,-10.0548012,-8.640364319,-19.13829775,0,6.520112645,1495161.641
 01/09  19:00:00,-18.09166667,-18.69262833,6.520112645,21.66641711,-11.01087393,19.65738112,-10.04573869,-9.653708131,-19.14259737,0.000816322,6.520112645,0
 01/09  20:00:00,-18.94166667,-19.45592089,6.520112645,21.66640617,-10.95934053,19.46576126,-10.04177751,-10.28047989,-19.1523475,0.00061233,6.520112645,1495391.351
 01/09  21:00:00,-19.75,-20.18725702,6.520112645,21.66639684,-10.94614766,19.47035217,-10.04275642,-10.81458973,-19.16723512,0.000515596,6.520112645,0
 01/09  22:00:00,-20.64166667,-20.99952512,6.520112645,21.66638722,-10.9372861,19.47163199,-10.04411811,-11.29621278,-19.18252292,0,6.520112645,0
 01/09  23:00:00,-21.45,-21.74093324,6.520112645,21.66637849,-10.93331838,19.5017486,-10.04604064,-11.76175964,-19.19913141,0.000191876,6.520112645,0
 01/09  24:00:00,-21.35,-21.64975533,6.520112645,21.66638036,-10.93582698,19.52721313,-10.04864043,-12.15406414,-19.21594886,0,6.520112645,1495373.87
 01/10  01:00:00,-21.45,-21.74093324,6.455114547,21.66638055,-10.94280197,19.55661062,-10.0516994,-12.38218079,-19.23199292,0,6.520112645,0
 01/10  02:00:00,-21.35,-21.64975533,6.455114547,21.66638246,-10.9525184,19.5922319,-10.05514132,-12.54559809,-19.24885005,0,6.520112645,0
 01/10  03:00:00,-21.1,-21.42217794,6.455114547,21.66638599,-10.96224701,19.61187679,-10.05888854,-12.61647518,-19.26489283,0,6.520112645,0
 01/10  04:00:00,-21.74166667,-22.02558058,6.455114547,21.66637797,-10.96595332,19.63160705,-10.06287265,-12.67178551,-19.28152773,0.00231374,6.478849565,2034200.792
 01/10  05:00:00,-22.55,-22.77375388,6.455114547,21.66636908,-10.97433137,19.66683496,-10.06697863,-12.88029409,-19.29970612,0,6.455366331,0
 01/10  06:00:00,-23.09166667,-23.31192303,6.455114547,21.66635962,-10.98867619,19.70061581,-10.07112757,-13.15484762,-19.31993545,0,6.455366331,0
 01/10  07:00:00,-23.3,-23.53413416,6.455114547,21.66636246,-11.09860658,20.20670271,-10.0771963,-13.39460341,-19.34326715,0.002029904,6.45527732,1715767.52
 01/10  08:00:00,-23.3,-23.50916678,6.455114547,21.66637636,-10.96215361,20.07103327,-10.07629379,-13.54784766,-19.35713925,0.036044073,6.45511462,21027793.46
 01/10  09:00:00,-22.65833333,-22.90749025,6.455114547,21.66643211,-10.94795111,19.71892617,-10.07310031,-13.46577752,-19.37096194,0.000299063,6.455114547,1503992.706
 01/10  10:00:00,-20.275,-20.73041816,6.455114547,21.66652614,-11.01017981,19.57582324,-10.07449218,-12.7703977,-19.38850512,0.001437897,6.455114547,1536392.421
 01/10  11:00:00,-18.25833333,-18.93772038,6.455114547,21.66647375,-11.08812971,19.79073209,-10.08393427,-11.47855297,-19.41098501,0.008480775,6.455114547,5934841.489
 01/10  12:00:00,-16.51666667,-17.39058743,6.455114547,21.66651347,-11.13532488,19.73409564,-10.09823883,-10.0328097,-19.43941321,0,6.455114547,0
 01/10  13:00:00,-14.9,-15.95079095,6.455114547,21.66650414,-11.20899531,19.42267583,-10.11130988,-8.416363322,-19.46350659,0,6.455114547,0
 01/10  14:00:00,-14.10833333,-15.21598023,6.455114547,21.66646633,-11.26798082,19.30370294,-10.11776687,-7.026812392,-19.47755625,0,6.455114547,0
 01/10  15:00:00,-13.9,-15.03290959,6.455114547,21.66647005,-11.30824349,19.20786825,-10.11968446,-6.219720568,-19.48502452,0.002138086,6.455114547,1624272.002
 01/10  16:00:00,-14.19166667,-15.25356927,6.455114547,21.66647147,-11.36028569,19.2530779,-10.12831407,-6.092764409,-19.4989992,0,6.455114547,0
 01/10  17:00:00,-15.1,-15.94997155,6.455114547,21.66650827,-11.40003959,19.29570829,-10.14165537,-6.614928736,-19.51492476,0,6.455114547,0
 01/10  18:00:00,-15.89166667,-16.55464327,6.455114547,21.66652408,-11.43114839,19.63727269,-10.15020387,-8.027197001,-19.52303004,0,6.455114547,1495086.647
 01/10  19:00:00,-16.45,-17.00405326,6.455114547,21.6664739,-11.40466734,19.61857167,-10.16116214,-9.250666522,-19.53186031,0.001358064,6.455114547,0
 01/10  20:00:00,-16.35,-16.91846677,6.455114547,21.66647236,-11.33599906,19.41646289,-10.174641,-9.907306028,-19.54512376,0.001133619,6.455114547,1718648.302
 01/10  21:00:00,-15.80833333,-16.3440225,6.455114547,21.66648813,-11.28796256,19.38814811,-10.18154241,-10.17047884,-19.55034773,0,6.455114547,0
 01/10  22:00:00,-15.89166667,-16.33183976,6.455114547,21.66649608,-11.23176217,19.3423626,-10.18379759,-10.23442902,-19.54669101,9.01133E-05,6.455114547,0
 01/10  23:00:00,-15.10833333,-15.58762929,6.455114547,21.66650989,-11.19069396,19.31842631,-10.20594342,-10.27133695,-19.55971579,0.001334604,6.455114547,1765412.595
 01/10  24:00:00,-12.475,-13.13648011,6.455114547,21.66659115,-10.96954296,19.23327017,-10.22860178,-9.991409939,-19.56609107,0.018288161,6.455114547,12962273.75
 01/11  01:00:00,-10.45833333,-11.18522661,6.391589057,21.66660805,-10.78875093,19.2861301,-10.24742053,-9.177315065,-19.54963496,0.00012375,6.450966135,0
 01/11  02:00:00,-9.65,-10.36648398,6.391589057,21.66662009,-10.69633549,19.32466413,-10.2569425,-8.328480966,-19.51039409,0,6.438789885,0
 01/11  03:00:00,-9.108333333,-9.851345202,6.391589057,21.66663054,-10.59487368,19.25883043,-10.26309399,-7.68192304,-19.46122046,0,6.438789885,0
 01/11  04:00:00,-8.55,-9.241901923,6.391589057,21.66664962,-10.49107124,19.20525963,-10.27331152,-7.209401186,-19.40936403,0,6.438789885,0
 01/11  05:00:00,-8.3,-8.886604792,6.391589057,21.66666483,-10.36655546,19.26696379,-10.27611804,-6.830564258,-19.33258304,0,6.438789885,0
 01/11  06:00:00,-8.008333333,-8.480580142,6.391589057,21.66666667,-10.21755885,19.21254866,-10.26655447,-6.597055306,-19.25721753,0.000700947,6.4091127,1626208.66
 01/11  07:00:00,-7.8,-8.220025623,6.391589057,21.66666667,-10.04744265,19.49592239,-10.25751435,-6.396363431,-19.17279002,0.000375373,6.397260373,0
 01/11  08:00:00,-7.45,-7.795102596,6.391589057,21.66666667,-9.878809043,19.46323899,-10.25151465,-6.209979104,-19.09352137,0.001005041,6.394215817,1684618.519
 01/11  09:00:00,-7.2,-7.405276608,6.391589057,21.66666667,-9.72664258,19.13225717,-10.23798261,-5.869768162,-19.01290514,0,6.391908439,0
 01/11  10:00:00,-6.908333333,-7.055679078,6.391589057,21.66666667,-9.608800187,19.0493739,-10.225554,-5.305905423,-18.94324935,4.68139E-05,6.391885239,0
 01/11  11:00:00,-6.35,-6.592109967,6.391589057,21.66666667,-9.476709228,19.32249032,-10.21659187,-4.575582981,-18.87380615,3.08092E-05,6.391865996,0
 01/11  12:00:00,-5.808333333,-6.124020336,6.391589057,21.66666667,-9.349067583,19.27445941,-10.21326438,-3.834655733,-18.7983782,0,6.391854148,0
 01/11  13:00:00,-5.25,-5.672600071,6.391589057,21.66666667,-9.233814363,18.98190342,-10.20832875,-3.267937718,-18.71737536,1.06683E-05,6.391852471,1497379.111
 01/11  14:00:00,-4.65,-5.158077799,6.391589057,21.66666667,-9.114145114,18.962898,-10.19815769,-2.869094111,-18.63782544,0.001167544,6.391818817,0
 01/11  15:00:00,-4.108333333,-4.632598543,6.391589057,21.66666667,-8.994111253,18.95055461,-10.19425073,-2.579830122,-18.56870056,0,6.391604732,0
 01/11  16:00:00,-4.191666667,-4.611931775,6.391589057,21.66666667,-8.867478086,18.93534647,-10.18784515,-2.573587802,-18.50108855,0.000950935,6.391593764,1678737.101
 01/11  17:00:00,-4.4,-4.742985089,6.391589057,21.66666667,-8.722390843,18.9340469,-10.1758725,-2.87337186,-18.42389134,0.002274709,6.391589464,1726747.625
 01/11  18:00:00,-4.75,-4.890791482,6.391589057,21.66666667,-8.502898541,19.15647843,-10.16809171,-3.386406181,-18.34422428,0.005471088,6.39158906,3938761.945
 01/11  19:00:00,-5,-5.096467328,6.391589057,21.66666667,-8.253254949,19.09595891,-10.16332975,-3.888300871,-18.28747398,0.000206932,6.391589057,0
 01/11  20:00:00,-3.716666667,-4.000935677,6.391589057,21.66666667,-8.054622613,18.7883934,-10.15970179,-4.110022102,-18.23309433,0.002167318,6.391589057,1740863.318
 01/11  21:00:00,-1.516666667,-2.312094794,6.391589057,21.66666772,-7.869112263,18.85249224,-10.15636324,-3.837104809,-18.14807729,0.000564011,6.391589057,1516286.741
 01/11  22:00:00,-0.891666667,-2.026310735,6.391589057,21.66666667,-7.692485498,18.86092816,-10.15878988,-3.213892944,-18.03273382,7.29779E-05,6.391589057,0
 01/11  23:00:00,-0.808333333,-1.939484943,6.391589057,21.66666667,-7.508241376,18.84870593,-10.15085142,-2.772514431,-17.90650968,0.000343101,6.391589057,0
 01/11  24:00:00,-0.25,-1.52194773,6.391589057,21.66666667,-7.332667329,18.82993955,-10.14602746,-2.50698617,-17.78091793,0,6.391589057,0
 01/12  01:00:00,0,-1.382403639,6.329554987,21.66666667,-7.167564481,18.82005146,-10.14302697,-2.236764289,-17.64716677,0,6.391589057,0
 01/12  02:00:00,0.641666667,-1.088806587,6.329554987,21.66666667,-7.002729188,18.79366761,-10.12779301,-2.031794121,-17.51877516,0,6.391589057,1495596.536
 01/12  03:00:00,1.1,-0.99357785,6.329554987,21.66666667,-6.856140914,18.77315052,-10.11382725,-1.786766459,-17.39123582,0,6.391589057,0
 01/12  04:00:00,1.1,-1.142391345,6.329554987,21.66666667,-6.737965855,18.76957688,-10.11046775,-1.523524547,-17.2660624,0,6.391589057,0
 01/12  05:00:00,1.1,-1.123169931,6.329554987,21.66666667,-6.619365496,18.762797,-10.09767491,-1.333433914,-17.12903939,0.000350564,6.388240414,0
 01/12  06:00:00,1.1,-1.14426468,6.329554987,21.66666667,-6.493154782,18.74776442,-10.08142528,-1.207592327,-16.98388856,0.001077906,6.341393237,1666948.025
 01/12  07:00:00,1.1,-1.125247086,6.329554987,21.66666667,-6.274222702,18.90394677,-10.0665446,-1.133297268,-16.85252129,0.010693287,6.330238634,7736216.338
 01/12  08:00:00,1.741666667,-0.417854319,6.329554987,21.66666667,-6.069435983,18.88467071,-10.04287177,-1.095974817,-16.72389601,0.00186024,6.329554987,706547.1689
 01/12  09:00:00,2.2,0.288199924,6.329554987,21.66666667,-5.927499944,18.63529574,-10.0185263,-0.770307782,-16.57539556,0.000222461,6.329554987,928202.6982
 01/12  10:00:00,2.841666667,0.803870881,6.329554987,21.66666667,-5.805632116,18.61783572,-10.00094381,-0.142024721,-16.42705997,0.000395937,6.329554987,0
 01/12  11:00:00,3.3,1.292603013,6.329554987,21.66666667,-5.647357299,18.75613024,-9.978568782,0.723868895,-16.2691037,4.12767E-06,6.329554987,0
 01/12  12:00:00,3.3,1.46688917,6.329554987,21.66666667,-5.463855322,18.71427506,-9.95687035,1.541119596,-16.08209389,0.005207295,6.329554987,4187107.426
 01/12  13:00:00,3.3,1.587676625,6.329554987,21.66666667,-5.308927997,18.51795724,-9.94390338,2.047740904,-15.88303901,0.001618392,6.329554987,1662096.421
 01/12  14:00:00,3.3,1.795768442,6.329554987,21.66666667,-5.145866782,18.54075651,-9.91627079,2.219459811,-15.64220697,1.59093E-05,6.329554987,0
 01/12  15:00:00,3.008333333,1.608803708,6.329554987,21.66666667,-4.897258263,18.50729531,-9.878939716,2.120729552,-15.37857132,0.02144877,6.329554987,14683117.66
 01/12  16:00:00,1.808333333,0.482644239,6.329554987,21.66666667,-4.566133242,18.4237969,-9.842656195,1.801712182,-15.13321873,0,6.329554987,0
 01/12  17:00:00,0.108333333,-1.563774986,6.329554987,21.66666006,-4.481637427,18.63191464,-9.796981367,1.145592263,-14.95431995,0,6.329554987,0
 01/12  18:00:00,-0.6,-2.55413518,6.329554987,21.66662158,-4.443440519,18.84835084,-9.751182238,0.136485182,-14.81933739,0.001858877,6.329554987,1822269.958
 01/12  19:00:00,-3.808333333,-5.190133582,6.329554987,21.66660928,-4.411171815,18.85591818,-9.706580729,-0.819578872,-14.72051044,0,6.329554987,0
 01/12  20:00:00,-6.45,-7.363157309,6.329554987,21.66652032,-4.410760381,18.80855709,-9.658509009,-2.207376498,-14.64034652,0.00193914,6.329554987,1923886.391
 01/12  21:00:00,-6.991666667,-7.506403536,6.329554987,21.66650895,-4.424677712,18.82884275,-9.60963485,-3.214472554,-14.56524923,0,6.329554987,0
 01/12  22:00:00,-7.2,-7.406497259,6.329554987,21.66653516,-4.413212501,18.81029117,-9.555040331,-3.704789516,-14.48929234,0,6.329554987,0
 01/12  23:00:00,-6.908333333,-6.96960644,6.329554987,21.66656176,-4.377421417,18.82565588,-9.488889375,-3.982205776,-14.3998183,0,6.329554987,0
 01/12  24:00:00,-7.341666667,-7.591512664,6.329554987,21.66652562,-4.345257929,18.88092746,-9.423162256,-4.103869041,-14.30074903,0.001386902,6.329554987,1770513.627
 01/13  01:00:00,-8.091666667,-8.725412237,6.269030706,21.66645679,-4.353827231,18.93717925,-9.353565033,-4.395798352,-14.22250295,0,6.329554987,0
 01/13  02:00:00,-8.941666667,-9.69197754,6.269030706,21.6664146,-4.389715431,18.94753745,-9.285527118,-4.711169141,-14.16979253,0.00058478,6.324888493,0
 01/13  03:00:00,-9.75,-10.58658118,6.269030706,21.66637846,-4.437324991,18.9396436,-9.223077646,-5.156326323,-14.13652203,0,6.283901945,0
